t_s,v_kmh,v_ms,grade_pct,dist_m,P_wheel_kW,P_direct_kW,lockup,eng_rpm_locked
2515.0000,87.4342,24.2873,1.6263,48207.4182,85.4929,74.9586,1.0000,1755.1186
2516.0000,87.7150,24.3653,1.5870,48231.7434,86.8363,75.6320,1.0000,1760.7562
2517.0000,87.8959,24.4155,1.5467,48256.1331,85.7524,76.0352,1.0000,1764.3876
2518.0000,88.2389,24.5108,1.5056,48280.5913,95.2113,76.8033,1.0000,1771.2727
2519.0000,88.6272,24.6187,1.4641,48305.1605,87.1308,77.5904,1.0000,1779.0671
2520.0000,88.8133,24.6703,1.4225,48329.8094,78.1694,77.8727,1.0000,1782.8014
2521.0000,88.7702,24.6584,1.3812,48354.4816,61.9114,61.9114,1.0000,1781.9381
2522.0000,88.4999,24.5833,1.3406,48379.1023,61.2231,61.2231,1.0000,1776.5120
2523.0000,88.2246,24.5068,1.3011,48403.6498,57.7343,57.7343,1.0000,1770.9855
2524.0000,88.0593,24.4609,1.2629,48428.1289,65.2358,65.2358,1.0000,1767.6661
