t_s,v_kmh,v_ms,grade_pct,dist_m,P_wheel_kW
2203.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2204.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2205.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2206.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2207.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2208.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2209.0000,0.0000,0.0000,0.0000,12954.2253,0.0000
2210.0000,2.8574,0.7937,0.0000,12954.5507,5.8687
2211.0000,6.4270,1.7853,0.0000,12955.8403,13.1948
2212.0000,9.9870,2.7742,0.0000,12958.1204,20.4550
2213.0000,13.5245,3.7568,0.0000,12961.3866,27.5390
2214.0000,17.0209,4.7280,0.0000,12965.6302,34.2891
2215.0000,20.4532,5.6814,0.0000,12970.8367,40.5131
2216.0000,23.7950,6.6097,0.0000,12976.9846,46.0043
2217.0000,27.0178,7.5049,0.0000,12984.0450,50.5665
2218.0000,30.0197,8.3388,0.0000,12991.9760,50.5480
2219.0000,32.5925,9.0535,0.0000,13000.6812,48.2616
2220.0000,34.8118,9.6700,0.0000,13010.0501,46.0554
2221.0000,36.7494,10.2082,0.0000,13019.9950,43.9514
2222.0000,38.4556,10.6821,0.0000,13030.4449,41.9631
2223.0000,39.9679,11.1022,0.0000,13041.3412,40.0977
2224.0000,41.3258,11.4794,0.0000,13052.6343,40.1081
2225.0000,42.5342,11.8151,0.0000,13064.2910,34.5861
2226.0000,43.4043,12.0568,0.0000,13076.2370,27.0804
2227.0000,43.8289,12.1747,0.0000,13088.3644,17.0054
2228.0000,44.1107,12.2530,0.0000,13100.5800,14.9342
2229.0000,44.1663,12.2684,0.0000,13112.8451,10.8445
2230.0000,44.0466,12.2352,0.0000,13125.1004,6.7383
2231.0000,43.7619,12.1561,0.0000,13137.2989,3.4343
2232.0000,43.5870,12.1075,0.0000,13149.4214,11.5246
2233.0000,43.6229,12.1175,0.0000,13161.5329,12.6906
2234.0000,43.6367,12.1213,0.0000,13173.6533,11.3866
2235.0000,43.6122,12.1145,0.0000,13185.7734,9.1167
2236.0000,43.5472,12.0965,0.0000,13197.8771,9.9820
2237.0000,43.4778,12.0772,0.0000,13209.9624,10.4923
2238.0000,42.6106,11.8363,0.0000,13221.9965,-70.7115
2239.0000,38.5943,10.7207,0.0000,13233.2750,-72.7429
2240.0000,34.5781,9.6050,0.0000,13243.4378,-65.7219
2241.0000,30.5619,8.4894,0.0000,13252.4850,-58.5202
2242.0000,26.5456,7.3738,0.0000,13260.4166,-51.1586
2243.0000,22.5294,6.2582,0.0000,13267.2326,-43.6584
2244.0000,18.5131,5.1425,0.0000,13272.9329,-36.0403
2245.0000,14.4969,4.0269,0.0000,13277.5176,-28.3255
2246.0000,10.4806,2.9113,0.0000,13280.9867,-20.5349
2247.0000,6.4644,1.7957,0.0000,13283.3402,-12.6895
2248.0000,3.1513,0.8754,0.0000,13284.6284,-3.2447
2249.0000,1.5438,0.4288,0.0000,13285.2544,-0.6514
2250.0000,0.7563,0.2101,0.0000,13285.5611,-0.0939
2251.0000,0.3705,0.1029,0.0000,13285.7113,0.0081
2252.0000,0.0000,0.0000,0.0000,13285.7824,-0.0000
2253.0000,0.0000,0.0000,0.0000,13285.7824,0.0000
2254.0000,0.0000,0.0000,0.0000,13285.7824,0.0000
2255.0000,0.0000,0.0000,0.0000,13285.7824,0.0000
2256.0000,0.0000,0.0000,0.0000,13285.7824,0.0000
2257.0000,0.0000,0.0000,0.0000,13285.7824,0.0000
2258.0000,0.0000,0.0000,0.0000,13285.7824,0.0000
2259.0000,0.0000,0.0000,0.0000,13285.7824,0.0000
2260.0000,0.0000,0.0000,0.0000,13285.7824,0.0000
2261.0000,0.0000,0.0000,0.0000,13285.7824,0.0000
2262.0000,0.0000,0.0000,0.0000,13285.7824,0.0000
2263.0000,0.0000,0.0000,0.0000,13285.7824,0.0000
2264.0000,0.0000,0.0000,0.0000,13285.7824,0.0000
2265.0000,0.0000,0.0000,0.0000,13285.7824,0.0000
2266.0000,0.0000,0.0000,0.0000,13285.7824,0.0000
2267.0000,0.0000,0.0000,0.0000,13285.7824,0.0000
2268.0000,0.0000,0.0000,0.0000,13285.7824,0.0000
2269.0000,0.0000,0.0000,0.0000,13285.7824,0.0000
2270.0000,0.0000,0.0000,0.0000,13285.7824,0.0000
2271.0000,4.0199,1.1167,0.0000,13286.2948,10.1621
2272.0000,8.4818,2.3561,0.0000,13288.0314,21.4214
2273.0000,12.9248,3.5902,0.0000,13291.0052,32.5082
2274.0000,17.3248,4.8125,0.0000,13295.2079,43.1655
2275.0000,21.6487,6.0135,0.0000,13300.6231,53.0435
2276.0000,25.8563,7.1823,0.0000,13307.2242,61.7401
2277.0000,29.8879,8.3022,0.0000,13314.9722,67.1370
2278.0000,33.3956,9.2765,0.0000,13323.7763,64.0878
2279.0000,36.3515,10.0976,0.0000,13333.4743,61.0345
2280.0000,38.8895,10.8026,0.0000,13343.9328,58.0929
2281.0000,41.0960,11.4156,0.0000,13355.0487,55.2944
2282.0000,43.0316,11.9532,0.0000,13366.7388,52.6583
2283.0000,44.7409,12.4280,0.0000,13378.9341,50.1939
2284.0000,46.2066,12.8352,0.0000,13391.5739,43.2105
2285.0000,47.1433,13.0953,0.0000,13404.5536,28.3089
2286.0000,47.5670,13.2131,0.0000,13417.7120,22.2816
2287.0000,47.8365,13.2879,0.0000,13430.9677,16.9024
2288.0000,47.9883,13.3301,0.0000,13444.2736,20.3056
2289.0000,48.2307,13.3974,0.0000,13457.6391,19.0323
2290.0000,48.4845,13.4679,0.0000,13471.0712,18.5444
2291.0000,48.6630,13.5175,0.0000,13484.5634,17.2716
2292.0000,48.7520,13.5422,0.0000,13498.0941,15.4796
2293.0000,48.8493,13.5693,0.0000,13511.6478,16.1060
2294.0000,48.8965,13.5824,0.0000,13525.2250,15.3908
2295.0000,48.9362,13.5934,0.0000,13538.8174,11.4343
2296.0000,48.8301,13.5639,0.0000,13552.3949,12.4754
2297.0000,48.7765,13.5490,0.0000,13565.9504,12.6912
2298.0000,48.8079,13.5578,0.0000,13579.4992,16.6709
2299.0000,48.8932,13.5814,0.0000,13593.0699,15.9893
2300.0000,48.9805,13.6057,0.0000,13606.6633,17.2307
2301.0000,49.1075,13.6410,0.0000,13620.2861,17.5043
2302.0000,49.1772,13.6603,0.0000,13633.9385,15.7456
2303.0000,49.2737,13.6871,0.0000,13647.6095,19.2080
2304.0000,49.5115,13.7532,0.0000,13661.3291,20.4695
2305.0000,49.6918,13.8033,0.0000,13675.1092,18.4071
2306.0000,49.8055,13.8349,0.0000,13688.9295,17.0979
2307.0000,49.8773,13.8548,0.0000,13702.7750,16.2686
2308.0000,49.9226,13.8674,0.0000,13716.6366,15.7440
2309.0000,49.9511,13.8753,0.0000,13730.5083,15.4125
2310.0000,49.9646,13.8791,0.0000,13744.3857,15.1672
2311.0000,49.9775,13.8826,0.0000,13758.2666,15.1067
2312.0000,49.9858,13.8849,0.0000,13772.1505,15.0101
2313.0000,49.9879,13.8855,0.0000,13786.0357,14.9858
2314.0000,49.9923,13.8868,0.0000,13799.9218,14.9338
2315.0000,49.9717,13.8810,0.0000,13813.8074,12.8700
2316.0000,49.8143,13.8373,0.0000,13827.6698,9.3699
2317.0000,49.6508,13.7919,0.0000,13841.4831,10.0550
2318.0000,49.5037,13.7510,0.0000,13855.2506,14.2336
2319.0000,49.5680,13.7689,0.0000,13869.0097,15.0429
2320.0000,49.4515,13.7365,0.0000,13882.7675,10.1297
2321.0000,49.3978,13.7216,0.0000,13896.4890,18.0052
2322.0000,49.5838,13.7733,0.0000,13910.2382,17.2970
2323.0000,49.6501,13.7917,0.0000,13924.0234,13.6728
2324.0000,49.6034,13.7787,0.0000,13937.8078,14.1254
2325.0000,49.6435,13.7899,0.0000,13951.5940,13.6229
2326.0000,49.6903,13.8029,0.0000,13965.3870,17.1821
2327.0000,49.7997,13.8332,0.0000,13979.2055,17.1650
2328.0000,49.8736,13.8538,0.0000,13993.0498,16.3111
2329.0000,49.9202,13.8667,0.0000,14006.9106,15.7709
2330.0000,49.7043,13.8067,0.0000,14020.7760,-38.5427
2331.0000,45.8818,12.7450,0.0000,14034.0803,-86.2088
2332.0000,41.8139,11.6150,0.0000,14046.2602,-79.3711
2333.0000,37.7460,10.4850,0.0000,14057.3102,-72.3092
2334.0000,33.6780,9.3550,0.0000,14067.2302,-65.0448
2335.0000,29.6101,8.2250,0.0000,14076.0202,-57.5999
2336.0000,25.5422,7.0950,0.0000,14083.6803,-49.9961
2337.0000,21.4742,5.9651,0.0000,14090.2103,-42.2554
2338.0000,17.4063,4.8351,0.0000,14095.6104,-34.3995
2339.0000,13.3384,3.7051,0.0000,14099.8805,-26.4503
2340.0000,9.2704,2.5751,0.0000,14103.0206,-18.4295
2341.0000,5.2173,1.4493,0.0000,14105.0310,-9.8628
2342.0000,2.3908,0.6641,0.0000,14106.0394,-1.9902
2343.0000,1.0909,0.3030,0.0000,14106.4998,-0.3184
2344.0000,0.4977,0.1383,0.0000,14106.7099,-0.0225
2345.0000,0.2271,0.0631,0.0000,14106.8057,0.0153
2346.0000,0.0000,0.0000,0.0000,14106.8147,0.0000
2347.0000,0.0000,0.0000,0.0000,14106.8147,0.0000
2348.0000,0.0000,0.0000,0.0000,14106.8147,0.0000
2349.0000,0.0000,0.0000,0.0000,14106.8147,0.0000
2350.0000,0.0000,0.0000,0.0000,14106.8147,0.0000
2351.0000,0.0000,0.0000,0.0000,14106.8147,0.0000
2352.0000,0.0000,0.0000,0.0000,14106.8147,0.0000
2353.0000,0.0000,0.0000,0.0000,14106.8147,0.0000
2354.0000,0.0000,0.0000,0.0000,14106.8147,0.0000
2355.0000,0.0000,0.0000,0.0000,14106.8147,0.0000
2356.0000,0.0000,0.0000,0.0000,14106.8147,0.0000
2357.0000,0.0000,0.0000,0.0000,14106.8147,0.0000
2358.0000,0.0000,0.0000,0.0000,14106.8147,0.0000
2359.0000,0.0000,0.0000,0.0000,14106.8147,0.0000
2360.0000,0.0000,0.0000,0.0000,14106.8147,0.0000
2361.0000,0.0000,0.0000,0.0000,14106.8147,0.0000
2362.0000,0.0000,0.0000,0.0000,14106.8147,0.0000
2363.0000,0.0000,0.0000,0.0000,14106.8147,0.0000
2364.0000,0.0000,0.0000,0.0000,14106.8147,0.0000
2365.0000,0.0000,0.0000,0.0000,14106.8147,0.0000
2366.0000,0.0000,0.0000,0.0000,14106.8147,0.0000
2367.0000,0.0000,0.0000,0.0000,14106.8147,0.0000
2368.0000,0.0000,0.0000,0.0000,14106.8147,0.0000
2369.0000,0.0000,0.0000,0.0000,14106.8147,0.0000
2370.0000,0.0000,0.0000,0.0000,14106.8147,0.0000
2371.0000,0.0000,0.0000,0.0000,14106.8147,0.0000
2372.0000,0.0000,0.0000,0.0000,14106.8147,0.0000
2373.0000,0.0000,0.0000,0.0000,14106.8147,0.0000
2374.0000,0.0000,0.0000,0.0000,14106.8147,0.0000
2375.0000,0.0000,0.0000,0.0000,14106.8147,0.0000
2376.0000,0.0000,0.0000,0.0000,14106.8147,0.0000
2377.0000,0.0000,0.0000,0.0000,14106.8147,0.0000
2378.0000,0.0000,0.0000,0.0000,14106.8147,0.0000
2379.0000,0.0000,0.0000,0.0000,14106.8147,0.0000
2380.0000,0.0000,0.0000,0.0000,14106.8147,0.0000
2381.0000,0.0000,0.0000,0.0000,14106.8147,0.0000
2382.0000,0.0000,0.0000,0.0000,14106.8147,0.0000
2383.0000,0.0000,0.0000,0.0000,14106.8147,0.0000
2384.0000,0.0000,0.0000,0.0000,14106.8147,0.0000
2385.0000,0.0000,0.0000,0.0000,14106.8147,0.0000
2386.0000,0.0000,0.0000,0.0000,14106.8147,0.0000
2387.0000,0.0000,0.0000,0.0000,14106.8147,0.0000
2388.0000,0.0000,0.0000,0.0000,14106.8147,0.0000
2389.0000,0.0000,0.0000,0.0000,14106.8147,0.0000
2390.0000,0.0000,0.0000,0.0000,14106.8147,0.0000
2391.0000,0.0000,0.0000,0.0000,14106.8147,0.0000
2392.0000,0.0000,0.0000,0.0000,14106.8147,0.0000
2393.0000,0.0000,0.0000,0.0000,14106.8147,0.0000
2394.0000,0.0000,0.0000,0.0000,14106.8147,0.0000
2395.0000,0.0000,0.0000,0.0000,14106.8147,0.0000
2396.0000,0.0000,0.0000,0.0000,14106.8147,0.0000
2397.0000,0.0000,0.0000,0.0000,14106.8147,0.0000
2398.0000,0.0000,0.0000,0.0000,14106.8147,0.0000
2399.0000,0.0000,0.0000,0.0000,14106.8147,0.0000
2400.0000,0.0000,0.0000,0.0000,14106.8147,0.0000
2401.0000,0.0000,0.0000,0.0000,14106.8147,0.0000
2402.0000,0.0000,0.0000,0.0000,14106.8147,0.0000
2403.0000,0.0000,0.0000,0.0000,14106.8147,0.0000
2404.0000,0.0000,0.0000,0.0000,14106.8147,0.0000
2405.0000,0.0000,0.0000,0.0000,14106.8147,0.0000
2406.0000,0.0000,0.0000,0.0000,14106.8147,0.0000
2407.0000,0.0000,0.0000,0.0000,14106.8147,0.0000
2408.0000,2.6819,0.7450,0.0000,14107.0840,5.8766
2409.0000,6.5099,1.8083,0.0000,14108.3608,14.2495
2410.0000,10.3218,2.8672,0.0000,14110.6991,22.4867
2411.0000,14.0943,3.9151,0.0000,14114.0915,30.3691
2412.0000,17.7945,4.9429,0.0000,14118.5226,37.5940
2413.0000,21.3822,5.9395,0.0000,14123.9668,43.8165
2414.0000,24.8134,6.8926,0.0000,14130.3870,48.7081
2415.0000,28.0441,7.7900,0.0000,14137.7334,51.9939
2416.0000,30.9289,8.5914,0.0000,14145.9359,49.5987
2417.0000,33.3288,9.2580,0.0000,14154.8705,46.1287
2418.0000,35.3483,9.8190,0.0000,14164.4166,42.8875
2419.0000,36.9777,10.2716,0.0000,14174.4748,35.2522
2420.0000,38.1001,10.5834,0.0000,14184.9131,27.0134
2421.0000,38.7829,10.7730,0.0000,14195.5982,21.5281
2422.0000,39.2489,10.9025,0.0000,14206.4436,16.8787
2423.0000,39.5522,10.9867,0.0000,14217.3897,15.4110
2424.0000,39.8512,11.0698,0.0000,14228.4169,15.7687
2425.0000,39.9703,11.1029,0.0000,14239.5114,10.1137
2426.0000,40.0747,11.1319,0.0000,14250.6259,12.1495
2427.0000,40.0899,11.1361,0.0000,14261.7643,8.6254
2428.0000,40.1279,11.1466,0.0000,14272.9002,13.3403
2429.0000,40.2838,11.1899,0.0000,14284.0727,10.7077
2430.0000,40.3086,11.1968,0.0000,14295.2682,9.0720
2431.0000,40.2327,11.1757,0.0000,14306.4563,8.2458
2432.0000,40.2689,11.1858,0.0000,14317.6318,12.6554
2433.0000,40.4933,11.2481,0.0000,14328.8436,16.5134
2434.0000,40.8070,11.3353,0.0000,14340.1338,17.3424
2435.0000,40.9767,11.3824,0.0000,14351.4995,12.5413
2436.0000,41.0872,11.4131,0.0000,14362.8982,12.0135
2437.0000,41.0957,11.4155,0.0000,14374.3144,10.7346
2438.0000,41.1986,11.4441,0.0000,14385.7424,13.4893
2439.0000,41.4492,11.5137,0.0000,14397.2184,15.9748
2440.0000,41.5303,11.5362,0.0000,14408.7492,10.7326
2441.0000,41.4627,11.5174,0.0000,14420.2783,9.0986
2442.0000,41.4365,11.5102,0.0000,14431.7928,8.4039
2443.0000,41.2473,11.4576,0.0000,14443.2802,5.1196
2444.0000,41.1162,11.4212,0.0000,14454.7135,8.8938
2445.0000,40.9748,11.3819,0.0000,14466.1173,7.4469
2446.0000,38.5432,10.7064,0.0000,14477.2479,-60.3260
2447.0000,35.1309,9.7586,0.0000,14487.4804,-55.4622
2448.0000,31.7185,8.8107,0.0000,14496.7650,-50.4659
2449.0000,28.3062,7.8628,0.0000,14505.1018,-45.3499
2450.0000,24.8939,6.9150,0.0000,14512.4907,-40.1271
2451.0000,21.4816,5.9671,0.0000,14518.9318,-34.8103
2452.0000,18.0693,5.0193,0.0000,14524.4250,-29.4125
2453.0000,14.6570,4.0714,0.0000,14528.9703,-23.9465
2454.0000,11.2447,3.1235,0.0000,14532.5678,-18.4252
2455.0000,7.8324,2.1757,0.0000,14535.2173,-12.8614
2456.0000,4.4010,1.2225,0.0000,14536.9195,-7.8479
2457.0000,1.5608,0.4336,0.0000,14537.6913,-1.1243
2458.0000,0.5379,0.1494,0.0000,14537.9583,-0.0765
2459.0000,0.0000,0.0000,0.0000,14538.0477,-0.0000
2460.0000,0.0000,0.0000,0.0000,14538.0477,0.0000
2461.0000,0.0000,0.0000,0.0000,14538.0477,0.0000
2462.0000,0.0000,0.0000,0.0000,14538.0477,0.0000
2463.0000,0.0000,0.0000,0.0000,14538.0477,0.0000
2464.0000,0.0000,0.0000,0.0000,14538.0477,0.0000
2465.0000,0.0000,0.0000,0.0000,14538.0477,0.0000
2466.0000,0.0000,0.0000,0.0000,14538.0477,0.0000
2467.0000,0.0000,0.0000,0.0000,14538.0477,0.0000
2468.0000,0.0000,0.0000,0.0000,14538.0477,0.0000
2469.0000,0.0000,0.0000,0.0000,14538.0477,0.0000
2470.0000,0.0000,0.0000,0.0000,14538.0477,0.0000
2471.0000,0.0000,0.0000,0.0000,14538.0477,0.0000
2472.0000,0.0000,0.0000,0.0000,14538.0477,0.0000
2473.0000,0.0000,0.0000,0.0000,14538.0477,0.0000
2474.0000,0.0000,0.0000,0.0000,14538.0477,0.0000
2475.0000,0.0000,0.0000,0.0000,14538.0477,0.0000
2476.0000,0.0000,0.0000,0.0000,14538.0477,0.0000
2477.0000,0.0000,0.0000,0.0000,14538.0477,0.0000
2478.0000,0.0000,0.0000,0.0000,14538.0477,0.0000
2479.0000,0.0000,0.0000,0.0000,14538.0477,0.0000
2480.0000,0.0000,0.0000,0.0000,14538.0477,0.0000
2481.0000,0.0000,0.0000,0.0000,14538.0477,0.0000
2482.0000,0.0000,0.0000,0.0000,14538.0477,0.0000
2483.0000,0.0000,0.0000,0.0000,14538.0477,0.0000
2484.0000,0.0000,0.0000,0.0000,14538.0477,0.0000
2485.0000,0.0000,0.0000,0.0000,14538.0477,0.0000
2486.0000,0.0000,0.0000,0.0000,14538.0477,0.0000
2487.0000,0.0000,0.0000,0.0000,14538.0477,0.0000
2488.0000,0.0000,0.0000,0.0000,14538.0477,0.0000
2489.0000,0.0000,0.0000,0.0000,14538.0477,0.0000
2490.0000,0.0000,0.0000,0.0000,14538.0477,0.0000
2491.0000,0.0000,0.0000,0.0000,14538.0477,0.0000
2492.0000,0.0000,0.0000,0.0000,14538.0477,0.0000
2493.0000,0.0000,0.0000,0.0000,14538.0477,0.0000
2494.0000,0.0000,0.0000,0.0000,14538.0477,0.0000
2495.0000,0.0000,0.0000,0.0000,14538.0477,0.0000
2496.0000,0.0000,0.0000,0.0000,14538.0477,0.0000
2497.0000,0.0000,0.0000,0.0000,14538.0477,0.0000
2498.0000,0.0000,0.0000,0.0000,14538.0477,0.0000
2499.0000,0.0000,0.0000,0.0000,14538.0477,0.0000
2500.0000,0.0000,0.0000,0.0000,14538.0477,0.0000
2501.0000,0.0000,0.0000,0.0000,14538.0477,0.0000
2502.0000,0.0000,0.0000,0.0000,14538.0477,0.0000
2503.0000,0.0000,0.0000,0.0000,14538.0477,0.0000
2504.0000,0.0000,0.0000,0.0000,14538.0477,0.0000
2505.0000,0.0000,0.0000,0.0000,14538.0477,0.0000
2506.0000,0.0000,0.0000,0.0000,14538.0477,0.0000
2507.0000,0.0000,0.0000,0.0000,14538.0477,0.0000
2508.0000,0.0000,0.0000,0.0000,14538.0477,0.0000
2509.0000,0.0000,0.0000,0.0000,14538.0477,0.0000
2510.0000,0.0000,0.0000,0.0000,14538.0477,0.0000
2511.0000,0.0000,0.0000,0.0000,14538.0477,0.0000
2512.0000,0.0000,0.0000,0.0000,14538.0477,0.0000
2513.0000,0.0000,0.0000,0.0000,14538.0477,0.0000
2514.0000,0.0000,0.0000,0.0000,14538.0477,0.0000
2515.0000,0.0000,0.0000,0.0000,14538.0477,0.0000
2516.0000,0.0000,0.0000,0.0000,14538.0477,0.0000
2517.0000,0.0000,0.0000,0.0000,14538.0477,0.0000
2518.0000,0.0000,0.0000,0.0000,14538.0477,0.0000
2519.0000,0.0000,0.0000,0.0000,14538.0477,0.0000
2520.0000,0.0000,0.0000,0.0000,14538.0477,0.0000
2521.0000,0.0000,0.0000,0.0000,14538.0477,0.0000
2522.0000,0.0000,0.0000,0.0000,14538.0477,0.0000
2523.0000,0.0000,0.0000,0.0000,14538.0477,0.0000
2524.0000,0.0000,0.0000,0.0000,14538.0477,0.0000
2525.0000,0.0000,0.0000,0.0000,14538.0477,0.0000
2526.0000,0.0000,0.0000,0.0000,14538.0477,0.0000
2527.0000,0.0000,0.0000,0.0000,14538.0477,0.0000
2528.0000,0.0000,0.0000,0.0000,14538.0477,0.0000
2529.0000,0.0000,0.0000,0.0000,14538.0477,0.0000
2530.0000,0.0000,0.0000,0.0000,14538.0477,0.0000
2531.0000,0.0000,0.0000,0.0000,14538.0477,0.0000
2532.0000,4.0955,1.1376,0.0000,14538.5698,10.5343
2533.0000,8.6390,2.3997,0.0000,14540.3388,22.1797
2534.0000,13.1547,3.6541,0.0000,14543.3667,33.5423
2535.0000,17.6073,4.8909,0.0000,14547.6411,44.2320
2536.0000,21.9492,6.0970,0.0000,14553.1382,53.7412
2537.0000,26.0975,7.2493,0.0000,14559.8187,59.1874
2538.0000,29.6222,8.2284,0.0000,14567.5739,56.2369
2539.0000,32.5442,9.0400,0.0000,14576.2197,53.3310
2540.0000,35.0228,9.7286,0.0000,14585.6129,50.5260
2541.0000,37.1566,10.3213,0.0000,14595.6449,47.8567
2542.0000,39.0121,10.8367,0.0000,14606.2296,45.3448
2543.0000,40.6379,11.2883,0.0000,14617.2969,43.0011
2544.0000,42.0705,11.6862,0.0000,14628.7883,40.8284
2545.0000,43.4206,12.0613,0.0000,14640.6623,40.5790
2546.0000,44.3895,12.3304,0.0000,14652.8714,29.4484
2547.0000,45.0811,12.5225,0.0000,14665.3017,26.6623
2548.0000,45.6432,12.6787,0.0000,14677.9028,26.4103
2549.0000,46.1013,12.8059,0.0000,14690.6527,18.5495
2550.0000,46.2374,12.8437,0.0000,14703.4772,17.9432
2551.0000,46.4396,12.8999,0.0000,14716.3497,17.0996
2552.0000,46.4806,12.9113,0.0000,14729.2623,10.8081
2553.0000,46.4324,12.8979,0.0000,14742.1663,12.1687
2554.0000,46.3996,12.8888,0.0000,14755.0592,13.0541
2555.0000,46.4970,12.9158,0.0000,14767.9589,14.6486
2556.0000,46.5298,12.9249,0.0000,14780.8774,15.7246
2557.0000,46.6720,12.9645,0.0000,14793.8232,16.4392
2558.0000,46.8279,13.0078,0.0000,14806.8096,17.2736
2559.0000,43.1762,11.9934,0.0000,14819.4543,-109.6083
2560.0000,37.8873,10.5243,0.0000,14830.7131,-97.0590
2561.0000,32.5984,9.0551,0.0000,14840.5028,-84.1663
2562.0000,27.3094,7.5859,0.0000,14848.8233,-70.9781
2563.0000,22.0205,6.1168,0.0000,14855.6747,-57.5422
2564.0000,16.7315,4.6476,0.0000,14861.0569,-43.9068
2565.0000,11.4426,3.1785,0.0000,14864.9700,-30.1197
2566.0000,6.1537,1.7093,0.0000,14867.4139,-16.1318
2567.0000,2.3434,0.6510,0.0000,14868.5141,-2.3969
2568.0000,0.9033,0.2509,0.0000,14868.9340,-0.2664
2569.0000,0.3482,0.0967,0.0000,14869.0959,-0.0049
2570.0000,0.0000,0.0000,0.0000,14869.1374,0.0000
2571.0000,0.0000,0.0000,0.0000,14869.1374,0.0000
2572.0000,0.0000,0.0000,0.0000,14869.1374,0.0000
2573.0000,0.0000,0.0000,0.0000,14869.1374,0.0000
2574.0000,0.0000,0.0000,0.0000,14869.1374,0.0000
2575.0000,0.0000,0.0000,0.0000,14869.1374,0.0000
2576.0000,0.0000,0.0000,0.0000,14869.1374,0.0000
2577.0000,0.0000,0.0000,0.0000,14869.1374,0.0000
2578.0000,0.0000,0.0000,0.0000,14869.1374,0.0000
2579.0000,0.0000,0.0000,0.0000,14869.1374,0.0000
2580.0000,0.0000,0.0000,0.0000,14869.1374,0.0000
2581.0000,0.0000,0.0000,0.0000,14869.1374,0.0000
2582.0000,0.0000,0.0000,0.0000,14869.1374,0.0000
2583.0000,0.0000,0.0000,0.0000,14869.1374,0.0000
2584.0000,0.0000,0.0000,0.0000,14869.1374,0.0000
2585.0000,0.0000,0.0000,0.0000,14869.1374,0.0000
2586.0000,0.0000,0.0000,0.0000,14869.1374,0.0000
2587.0000,0.0000,0.0000,0.0000,14869.1374,0.0000
2588.0000,1.3517,0.3755,0.0000,14869.2037,3.4444
2589.0000,5.8557,1.6266,0.0000,14870.2049,14.9164
2590.0000,10.3467,2.8741,0.0000,14872.4557,26.2683
2591.0000,14.7989,4.1108,0.0000,14875.9494,37.2209
2592.0000,19.1735,5.3260,0.0000,14880.6702,47.3501
2593.0000,23.4205,6.5057,0.0000,14886.5895,56.1456
2594.0000,27.3703,7.6029,0.0000,14893.6575,57.7429
2595.0000,30.6415,8.5115,0.0000,14901.7289,54.8476
2596.0000,33.3815,9.2726,0.0000,14910.6314,52.0220
2597.0000,35.7213,9.9226,0.0000,14920.2370,49.3077
2598.0000,37.7451,10.4848,0.0000,14930.4472,46.7342
2599.0000,39.5114,10.9754,0.0000,14941.1826,44.3187
2600.0000,41.0584,11.4051,0.0000,14952.3778,41.6674
2601.0000,42.2047,11.7235,0.0000,14963.9564,30.5202
2602.0000,42.9407,11.9280,0.0000,14975.7880,26.1140
2603.0000,43.5430,12.0953,0.0000,14987.8021,24.1435
2604.0000,43.9548,12.2097,0.0000,14999.9584,20.4766
2605.0000,44.2226,12.2841,0.0000,15012.2098,16.4749
2606.0000,44.4536,12.3482,0.0000,15024.5264,17.5298
2607.0000,44.7101,12.4195,0.0000,15036.9118,17.0580
2608.0000,44.8611,12.4614,0.0000,15049.3558,12.7286
2609.0000,44.7610,12.4336,0.0000,15061.8073,9.0402
2610.0000,44.7081,12.4189,0.0000,15074.2293,13.0586
2611.0000,44.7389,12.4275,0.0000,15086.6513,13.9755
2612.0000,44.8282,12.4523,0.0000,15099.0903,14.2088
2613.0000,44.7937,12.4427,0.0000,15111.5410,12.2436
2614.0000,44.8146,12.4485,0.0000,15123.9884,11.7964
2615.0000,44.3083,12.3078,0.0000,15136.4207,-59.0353
2616.0000,40.0428,11.1230,0.0000,15148.1473,-82.4025
2617.0000,35.6882,9.9134,0.0000,15158.6655,-74.0770
2618.0000,31.3336,8.7038,0.0000,15167.9741,-65.5322
2619.0000,26.9790,7.4942,0.0000,15176.0730,-56.7949
2620.0000,22.6244,6.2846,0.0000,15182.9624,-47.8917
2621.0000,18.2698,5.0749,0.0000,15188.6422,-38.8495
2622.0000,13.9152,3.8653,0.0000,15193.1123,-29.6951
2623.0000,9.5606,2.6557,0.0000,15196.3728,-20.4551
2624.0000,5.2221,1.4506,0.0000,15198.4240,-10.6076
2625.0000,2.1980,0.6105,0.0000,15199.4056,-2.0573
2626.0000,0.8569,0.2380,0.0000,15199.8014,-0.2281
2627.0000,0.3341,0.0928,0.0000,15199.9557,-0.0017
2628.0000,0.0000,0.0000,0.0000,15199.9956,0.0000
2629.0000,0.0000,0.0000,0.0000,15199.9956,0.0000
2630.0000,0.0000,0.0000,0.0000,15199.9956,0.0000
2631.0000,0.0000,0.0000,0.0000,15199.9956,0.0000
2632.0000,0.0000,0.0000,0.0000,15199.9956,0.0000
2633.0000,0.0000,0.0000,0.0000,15199.9956,0.0000
2634.0000,0.0000,0.0000,0.0000,15199.9956,0.0000
2635.0000,0.0000,0.0000,0.0000,15199.9956,0.0000
2636.0000,0.0000,0.0000,0.0000,15199.9956,0.0000
