# Project Volt WS11 - R34 10 Hz trace
# RULER (stock NPR-HD) / VOLT-REG / nominal / seed 23
# mass 6600 kg, payload 2900 kg, engine 4HK1-TC-ref-W, A465id 6-speed + 4.555 axle
t_s,v_kmh,grade_pct,P_wheel_kW,gear,lockup,N_eng_rpm,T_eng_Nm,P_shaft_eng_kW,fuel_g_per_s
5650.0000,70.5782,-1.9572,9.4896,6.0000,1.0000,1452.0012,87.5789,13.3167,1.1680
5650.1000,70.5886,-1.9577,9.7321,6.0000,1.0000,1452.2132,89.3059,13.5812,1.1821
5650.2000,70.6005,-1.9582,10.0271,6.0000,1.0000,1452.4590,91.4070,13.9031,1.1992
5650.3000,70.6124,-1.9586,10.0780,6.0000,1.0000,1452.7033,91.7573,13.9587,1.2022
5650.4000,70.6246,-1.9591,10.0704,6.0000,1.0000,1452.9545,91.6880,13.9506,1.2019
5650.5000,70.6364,-1.9595,10.0640,6.0000,1.0000,1453.1976,91.6279,13.9438,1.2017
5650.6000,70.6486,-1.9599,9.6243,6.0000,1.0000,1453.4477,88.4629,13.4645,1.1765
5650.7000,70.6580,-1.9602,8.5476,6.0000,1.0000,1453.6421,80.7388,12.2905,1.1145
5650.8000,70.6644,-1.9605,7.6482,6.0000,1.0000,1453.7737,74.2890,11.3097,1.0625
5650.9000,70.6690,-1.9608,7.1579,6.0000,1.0000,1453.8691,70.7731,10.7751,1.0342
5651.0000,70.6728,-1.9611,7.0087,6.0000,1.0000,1453.9469,69.7007,10.6124,1.0256
5651.1000,70.6767,-1.9614,7.3637,6.0000,1.0000,1454.0261,72.2397,10.9996,1.0462
5651.2000,70.6824,-1.9616,8.0210,6.0000,1.0000,1454.1430,76.9419,11.7165,1.0843
5651.3000,70.6897,-1.9618,8.2672,6.0000,1.0000,1454.2943,78.6971,11.9850,1.0986
5651.4000,70.6967,-1.9620,7.9884,6.0000,1.0000,1454.4380,76.6939,11.6811,1.0826
5651.5000,70.7026,-1.9621,8.1798,6.0000,1.0000,1454.5585,78.0588,11.8900,1.0937
5651.6000,70.7105,-1.9623,9.3788,6.0000,1.0000,1454.7230,86.6336,13.1976,1.1630
5651.7000,70.7228,-1.9624,11.0422,6.0000,1.0000,1454.9748,98.5252,15.0117,1.2588
5651.8000,70.7396,-1.9624,13.1495,6.0000,1.0000,1455.3212,113.5822,17.3100,1.3797
5651.9000,70.7631,-1.9625,15.8552,6.0000,1.0000,1455.8033,132.9010,20.2609,1.5340
5652.0000,70.7943,-1.9625,18.0560,6.0000,1.0000,1456.4450,148.5812,22.6614,1.6590
5652.1000,70.8293,-1.9625,19.2942,6.0000,1.0000,1457.1659,157.3603,24.0122,1.7292
5652.2000,70.8669,-1.9625,20.1758,6.0000,1.0000,1457.9404,163.5769,24.9741,1.7792
5652.3000,70.9065,-1.9624,20.5097,6.0000,1.0000,1458.7546,165.8724,25.3387,1.7983
5652.4000,70.9458,-1.9624,19.9819,6.0000,1.0000,1459.5620,162.0188,24.7638,1.7691
5652.5000,70.9824,-1.9623,18.7609,6.0000,1.0000,1460.3148,153.2311,23.4327,1.7008
5652.6000,71.0149,-1.9622,17.5709,6.0000,1.0000,1460.9851,144.6815,22.1354,1.6339
5652.7000,71.0450,-1.9620,16.6031,6.0000,1.0000,1461.6046,137.7274,21.0804,1.5795
5652.8000,71.0724,-1.9619,15.6844,6.0000,1.0000,1462.1663,131.1345,20.0790,1.5277
5652.9000,71.0975,-1.9617,15.3203,6.0000,1.0000,1462.6829,128.4981,19.6823,1.5072
5653.0000,71.1227,-1.9615,15.3364,6.0000,1.0000,1463.2024,128.5691,19.7002,1.5084
5653.1000,71.1478,-1.9612,14.6029,6.0000,1.0000,1463.7183,123.3078,18.9006,1.4670
5653.2000,71.1690,-1.9609,13.0437,6.0000,1.0000,1464.1553,112.1825,17.2005,1.3783
5653.3000,71.1857,-1.9607,11.3888,6.0000,1.0000,1464.4989,100.3907,15.3961,1.2837
5653.4000,71.1981,-1.9604,9.8670,6.0000,1.0000,1464.7535,89.5546,13.7367,1.1963
5653.5000,71.2067,-1.9600,9.0152,6.0000,1.0000,1464.9297,83.4896,12.8079,1.1473
5653.6000,71.2145,-1.9597,8.9871,6.0000,1.0000,1465.0903,83.2811,12.7773,1.1458
5653.7000,71.2228,-1.9593,9.1123,6.0000,1.0000,1465.2623,84.1625,12.9141,1.1531
5653.8000,71.2313,-1.9589,9.1905,6.0000,1.0000,1465.4355,84.7086,12.9994,1.1577
5653.9000,71.2400,-1.9585,9.2675,6.0000,1.0000,1465.6148,85.2466,13.0835,1.1622
5654.0000,71.2487,-1.9580,8.7720,6.0000,1.0000,1465.7951,81.7166,12.5433,1.1337
5654.1000,71.2548,-1.9575,7.5625,6.0000,1.0000,1465.9192,73.1175,11.2243,1.0639
5654.2000,71.2571,-1.9570,6.1516,6.0000,1.0000,1465.9665,63.0927,9.6857,0.9821
5654.3000,71.2556,-1.9565,5.0082,6.0000,1.0000,1465.9359,54.9714,8.4388,0.9155
5654.4000,71.2518,-1.9560,3.7431,6.0000,1.0000,1465.8579,45.9868,7.0592,0.8417
5654.5000,71.2436,-1.9554,2.3542,6.0000,1.0000,1465.6889,36.1231,5.5444,0.7603
5654.6000,71.2324,-1.9548,1.7831,6.0000,1.0000,1465.4592,32.0697,4.9215,0.7267
5654.7000,71.2212,-1.9542,1.9526,6.0000,1.0000,1465.2278,33.2784,5.1062,0.7365
5654.8000,71.2109,-1.9536,2.0505,6.0000,1.0000,1465.0165,33.9780,5.2128,0.7421
5654.9000,71.2001,-1.9530,2.3330,6.0000,1.0000,1464.7955,35.9908,5.5207,0.7586
5655.0000,71.1914,-1.9523,3.2637,6.0000,1.0000,1464.6148,42.6119,6.5356,0.8130
5655.1000,71.1855,-1.9516,3.8033,6.0000,1.0000,1464.4949,46.4516,7.1239,0.8445
5655.2000,71.1796,-1.9509,4.1304,6.0000,1.0000,1464.3725,48.7816,7.4806,0.8635
5655.3000,71.1755,-1.9501,4.6306,6.0000,1.0000,1464.2878,52.3411,8.0260,0.8927
5655.4000,71.1721,-1.9494,4.7238,6.0000,1.0000,1464.2192,53.0058,8.1275,0.8981
5655.5000,71.1685,-1.9486,4.3019,6.0000,1.0000,1464.1438,50.0074,7.6674,0.8734
5655.6000,71.1629,-1.9478,3.9458,6.0000,1.0000,1464.0284,47.4783,7.2790,0.8526
5655.7000,71.1573,-1.9470,3.4219,6.0000,1.0000,1463.9134,43.7545,6.7076,0.8219
5655.8000,71.1488,-1.9462,2.4962,6.0000,1.0000,1463.7399,37.1730,5.6980,0.7676
5655.9000,71.1383,-1.9453,1.7839,6.0000,1.0000,1463.5232,32.1093,4.9211,0.7257
5656.0000,71.1261,-1.9444,1.3368,6.0000,1.0000,1463.2715,28.9319,4.4333,0.6993
5656.1000,71.1131,-1.9435,0.6922,6.0000,1.0000,1463.0055,24.3479,3.7302,0.6613
5656.2000,71.0975,-1.9426,0.3124,6.0000,1.0000,1462.6829,21.6479,3.3158,0.6387
5656.3000,71.0825,-1.9417,0.9958,6.0000,1.0000,1462.3750,26.5172,4.0608,0.6788
5656.4000,71.0704,-1.9407,2.1175,6.0000,1.0000,1462.1267,34.5097,5.2839,0.7446
5656.5000,71.0614,-1.9397,2.9248,6.0000,1.0000,1461.9408,40.2637,6.1641,0.7918
5656.6000,71.0536,-1.9387,3.9221,6.0000,1.0000,1461.7799,47.3729,7.2517,0.8500
5656.7000,71.0498,-1.9377,4.7919,6.0000,1.0000,1461.7023,53.5713,8.2001,0.9007
5656.8000,71.0465,-1.9367,4.9123,6.0000,1.0000,1461.6353,54.4317,8.3314,0.9077
5656.9000,71.0433,-1.9356,4.9235,6.0000,1.0000,1461.5696,54.5136,8.3436,0.9083
5657.0000,71.0401,-1.9346,5.4280,6.0000,1.0000,1461.5026,58.1102,8.8937,0.9377
5657.1000,71.0395,-1.9335,6.3022,6.0000,1.0000,1461.4908,64.3400,9.8470,0.9885
5657.2000,71.0408,-1.9323,7.1126,6.0000,1.0000,1461.5179,70.1132,10.7308,1.0355
5657.3000,71.0445,-1.9312,7.4398,6.0000,1.0000,1461.5930,72.4412,11.0877,1.0545
5657.4000,71.0475,-1.9301,6.8453,6.0000,1.0000,1461.6541,68.2030,10.4394,1.0201
5657.5000,71.0479,-1.9289,5.7823,6.0000,1.0000,1461.6624,60.6292,9.2802,0.9584
5657.6000,71.0451,-1.9277,4.5510,6.0000,1.0000,1461.6056,51.8585,7.9374,0.8866
5657.7000,71.0389,-1.9265,3.4982,6.0000,1.0000,1461.4778,44.3606,6.7892,0.8251
5657.8000,71.0305,-1.9253,3.0068,6.0000,1.0000,1461.3046,40.8630,6.2532,0.7963
5657.9000,71.0216,-1.9241,3.0787,6.0000,1.0000,1461.1219,41.3803,6.3315,0.8004
5658.0000,71.0135,-1.9228,3.1452,6.0000,1.0000,1460.9554,41.8582,6.4039,0.8042
5658.1000,71.0049,-1.9215,3.0064,6.0000,1.0000,1460.7788,40.8729,6.2524,0.7960
5658.2000,70.9960,-1.9203,3.0433,6.0000,1.0000,1460.5959,41.1400,6.2925,0.7980
5658.3000,70.9876,-1.9190,3.6193,6.0000,1.0000,1460.4220,45.2518,6.9206,0.8316
5658.4000,70.9817,-1.9176,5.0396,6.0000,1.0000,1460.3009,55.3832,8.4693,0.9144
5658.5000,70.9807,-1.9163,6.4395,6.0000,1.0000,1460.2811,65.3669,9.9959,0.9958
5658.6000,70.9822,-1.9149,7.2728,6.0000,1.0000,1460.3113,71.3079,10.9047,1.0442
5658.7000,70.9856,-1.9136,7.9409,6.0000,1.0000,1460.3807,76.0691,11.6333,1.0829
5658.8000,70.9905,-1.9122,8.2344,6.0000,1.0000,1460.4819,78.1570,11.9534,1.0999
5658.9000,70.9953,-1.9108,7.6461,6.0000,1.0000,1460.5811,73.9579,11.3120,1.0659
5659.0000,70.9970,-1.9094,7.2202,6.0000,1.0000,1460.6157,70.9200,10.8476,1.0413
5659.1000,70.9994,-1.9079,8.0629,6.0000,1.0000,1460.6662,76.9250,11.7665,1.0901
5659.2000,71.0055,-1.9065,9.6275,6.0000,1.0000,1460.7907,88.0732,13.4729,1.1805
5659.3000,71.0161,-1.9050,11.4056,6.0000,1.0000,1461.0100,100.7343,15.4120,1.2828
5659.4000,71.0315,-1.9035,13.4722,6.0000,1.0000,1461.3262,115.4411,17.6659,1.4013
5659.5000,71.0530,-1.9020,15.7995,6.0000,1.0000,1461.7682,131.9880,20.2042,1.5340
5659.6000,71.0806,-1.9005,17.6892,6.0000,1.0000,1462.3351,145.3965,22.2653,1.6413
5659.7000,71.1119,-1.8990,18.8136,6.0000,1.0000,1462.9792,153.3387,23.4919,1.7052
5659.8000,71.1452,-1.8975,19.1280,6.0000,1.0000,1463.6641,155.5070,23.8353,1.7232
5659.9000,71.1779,-1.8959,19.1515,6.0000,1.0000,1464.3374,155.6056,23.8613,1.7249
5660.0000,71.2111,-1.8943,19.5732,6.0000,1.0000,1465.0198,158.5338,24.3217,1.7490
5660.1000,71.2458,-1.8928,20.2759,6.0000,1.0000,1465.7340,163.4521,25.0885,1.7889
5660.2000,71.2824,-1.8912,20.7075,6.0000,1.0000,1466.4876,166.4363,25.5597,1.8136
5660.3000,71.3191,-1.8895,21.3679,6.0000,1.0000,1467.2433,171.0411,26.2803,1.8510
5660.4000,71.3590,-1.8879,22.5632,6.0000,1.0000,1468.0633,179.4280,27.5844,1.9184
5660.5000,71.4018,-1.8863,23.1904,6.0000,1.0000,1468.9431,183.7704,28.2689,1.9539
5660.6000,71.4446,-1.8846,23.1782,6.0000,1.0000,1469.8250,183.5775,28.2562,1.9537
5660.7000,71.4870,-1.8829,23.3420,6.0000,1.0000,1470.6971,184.6326,28.4355,1.9633
5660.8000,71.5304,-1.8812,23.3721,6.0000,1.0000,1471.5904,184.7372,28.4688,1.9654
5660.9000,71.5727,-1.8795,22.8062,6.0000,1.0000,1472.4593,180.6300,27.8523,1.9343
5661.0000,71.6128,-1.8778,22.4182,6.0000,1.0000,1473.2848,177.7893,27.4297,1.9131
5661.1000,71.6527,-1.8761,22.6623,6.0000,1.0000,1474.1054,179.4182,27.6964,1.9271
5661.2000,71.6938,-1.8744,23.3422,6.0000,1.0000,1474.9511,184.1196,28.4385,1.9656
5661.3000,71.7370,-1.8726,24.2487,6.0000,1.0000,1475.8391,190.4094,29.4277,2.0166
5661.4000,71.7825,-1.8708,25.0776,6.0000,1.0000,1476.7765,196.1375,30.3322,2.0632
5661.5000,71.8297,-1.8690,25.7397,6.0000,1.0000,1477.7472,200.6784,31.0548,2.1005
5661.6000,71.8784,-1.8672,25.9663,6.0000,1.0000,1478.7491,202.1425,31.3026,2.1137
5661.7000,71.9264,-1.8654,25.2851,6.0000,1.0000,1479.7370,197.2179,30.5604,2.0764
5661.8000,71.9712,-1.8636,23.7178,6.0000,1.0000,1480.6580,186.0765,28.8519,1.9896
5661.9000,72.0106,-1.8618,22.0936,6.0000,1.0000,1481.4698,174.5606,27.0812,1.8993
5662.0000,72.0466,-1.8599,20.2690,6.0000,1.0000,1482.2093,161.6579,25.0920,1.7974
5662.1000,72.0762,-1.8581,18.0208,6.0000,1.0000,1482.8184,145.8045,22.6406,1.6710
5662.2000,72.1001,-1.8562,16.0107,6.0000,1.0000,1483.3102,131.6464,20.4489,1.5574
5662.3000,72.1190,-1.8543,14.7467,6.0000,1.0000,1483.6980,122.7418,19.0707,1.4857
5662.4000,72.1360,-1.8524,14.0412,6.0000,1.0000,1484.0495,117.7640,18.3016,1.4457
5662.5000,72.1510,-1.8505,13.5811,6.0000,1.0000,1484.3573,114.5126,17.8000,1.4196
5662.6000,72.1655,-1.8486,13.3658,6.0000,1.0000,1484.6553,112.9808,17.5654,1.4074
5662.7000,72.1791,-1.8467,13.1501,6.0000,1.0000,1484.9361,111.4479,17.3304,1.3953
5662.8000,72.1923,-1.8448,12.8264,6.0000,1.0000,1485.2071,109.1596,16.9777,1.3769
5662.9000,72.2041,-1.8428,11.9212,6.0000,1.0000,1485.4493,102.7968,15.9906,1.3252
5663.0000,72.2123,-1.8409,10.6725,6.0000,1.0000,1485.6192,94.0327,14.6290,1.2536
5663.1000,72.2174,-1.8389,9.3673,6.0000,1.0000,1485.7238,84.8781,13.2057,1.1785
5663.2000,72.2187,-1.8369,8.2024,6.0000,1.0000,1485.7502,76.7120,11.9354,1.1113
5663.3000,72.2176,-1.8350,7.6350,6.0000,1.0000,1485.7265,72.7362,11.3167,1.0784
5663.4000,72.2157,-1.8330,7.9777,6.0000,1.0000,1485.6892,75.1397,11.6903,1.0982
5663.5000,72.2163,-1.8310,8.9499,6.0000,1.0000,1485.6998,81.9538,12.7505,1.1544
5663.6000,72.2194,-1.8290,10.5395,6.0000,1.0000,1485.7642,93.0920,14.4841,1.2460
5663.7000,72.2281,-1.8270,12.7698,6.0000,1.0000,1485.9428,108.7118,16.9164,1.3741
5663.8000,72.2427,-1.8249,14.5618,6.0000,1.0000,1486.2436,121.2474,18.8708,1.4765
5663.9000,72.2605,-1.8229,15.4249,6.0000,1.0000,1486.6109,127.2645,19.8122,1.5258
5664.0000,72.2795,-1.8209,15.7318,6.0000,1.0000,1487.0002,129.3821,20.1472,1.5435
5664.1000,72.2987,-1.8188,15.7859,6.0000,1.0000,1487.3960,129.7283,20.2064,1.5468
5664.2000,72.3177,-1.8168,15.6418,6.0000,1.0000,1487.7867,128.6872,20.0496,1.5388
5664.3000,72.3360,-1.8147,15.6085,6.0000,1.0000,1488.1626,128.4234,20.0135,1.5371
5664.4000,72.3546,-1.8126,15.7907,6.0000,1.0000,1488.5452,129.6671,20.2125,1.5477
5664.5000,72.3736,-1.8106,15.7554,6.0000,1.0000,1488.9362,129.3876,20.1743,1.5459
5664.6000,72.3918,-1.8085,15.2644,6.0000,1.0000,1489.3106,125.9231,19.6390,1.5182
5664.7000,72.4080,-1.8064,14.6849,6.0000,1.0000,1489.6445,121.8458,19.0074,1.4854
5664.8000,72.4230,-1.8043,14.2911,6.0000,1.0000,1489.9524,119.0689,18.5780,1.4631
5664.9000,72.4369,-1.8022,14.4754,6.0000,1.0000,1490.2398,120.3357,18.7793,1.4737
5665.0000,72.4527,-1.8001,15.5031,6.0000,1.0000,1490.5635,127.4902,19.9001,1.5324
5665.1000,72.4718,-1.7979,16.8453,6.0000,1.0000,1490.9568,136.8331,21.3641,1.6088
5665.2000,72.4943,-1.7958,17.8228,6.0000,1.0000,1491.4198,143.6181,22.4304,1.6644
5665.3000,72.5183,-1.7937,18.4615,6.0000,1.0000,1491.9130,148.0312,23.1273,1.7008
5665.4000,72.5439,-1.7916,18.8680,6.0000,1.0000,1492.4394,150.8172,23.5709,1.7240
5665.5000,72.5697,-1.7894,18.9531,6.0000,1.0000,1492.9709,151.3594,23.6641,1.7291
5665.6000,72.5955,-1.7873,18.8973,6.0000,1.0000,1493.5010,150.9189,23.6036,1.7262
5665.7000,72.6207,-1.7851,19.1349,6.0000,1.0000,1494.0213,152.5247,23.8630,1.7399
5665.8000,72.6475,-1.7830,19.5246,6.0000,1.0000,1494.5716,155.1863,24.2884,1.7622
5665.9000,72.6745,-1.7808,19.4378,6.0000,1.0000,1495.1281,154.5263,24.1941,1.7576
5666.0000,72.7006,-1.7786,18.8776,6.0000,1.0000,1495.6637,150.5725,23.5835,1.7263
5666.1000,72.7245,-1.7765,17.8078,6.0000,1.0000,1496.1550,143.0797,22.4173,1.6661
5666.2000,72.7447,-1.7743,16.1100,6.0000,1.0000,1496.5712,131.2275,20.5661,1.5701
5666.3000,72.7595,-1.7721,14.0231,6.0000,1.0000,1496.8764,116.6833,18.2904,1.4515
5666.4000,72.7687,-1.7699,12.1116,6.0000,1.0000,1497.0654,103.3726,16.2060,1.3423
5666.5000,72.7734,-1.7677,10.8520,6.0000,1.0000,1497.1627,94.6050,14.8324,1.2700
5666.6000,72.7759,-1.7655,10.4107,6.0000,1.0000,1497.2139,91.5332,14.3513,1.2447
5666.7000,72.7782,-1.7633,10.4762,6.0000,1.0000,1497.2608,91.9857,14.4227,1.2485
5666.8000,72.7809,-1.7611,10.8613,6.0000,1.0000,1497.3157,94.6611,14.8427,1.2707
5666.9000,72.7850,-1.7589,11.2054,6.0000,1.0000,1497.4005,97.0493,15.2181,1.2905
5667.0000,72.7893,-1.7567,10.7156,6.0000,1.0000,1497.4887,93.6376,14.6839,1.2624
5667.1000,72.7907,-1.7545,9.7008,6.0000,1.0000,1497.5179,86.5789,13.5773,1.2040
5667.2000,72.7896,-1.7523,8.8760,6.0000,1.0000,1497.4946,80.8448,12.6779,1.1564
5667.3000,72.7866,-1.7501,8.0000,6.0000,1.0000,1497.4327,74.7553,11.7224,1.1057
5667.4000,72.7807,-1.7479,7.2605,6.0000,1.0000,1497.3130,69.6178,10.9159,1.0628
5667.5000,72.7738,-1.7457,7.1814,6.0000,1.0000,1497.1695,69.0737,10.8296,1.0582
5667.6000,72.7674,-1.7435,7.3821,6.0000,1.0000,1497.0389,70.4750,11.0483,1.0697
5667.7000,72.7614,-1.7413,7.3720,6.0000,1.0000,1496.9141,70.4106,11.0373,1.0691
5667.8000,72.7548,-1.7391,7.5046,6.0000,1.0000,1496.7797,71.3388,11.1818,1.0767
5667.9000,72.7493,-1.7369,7.9449,6.0000,1.0000,1496.6666,74.4068,11.6618,1.1021
5668.0000,72.7449,-1.7346,8.6444,6.0000,1.0000,1496.5765,79.2788,12.4247,1.1425
5668.1000,72.7429,-1.7324,9.7587,6.0000,1.0000,1496.5352,87.0348,13.6398,1.2068
5668.2000,72.7442,-1.7302,11.1888,6.0000,1.0000,1496.5612,96.9842,15.1993,1.2891
5668.3000,72.7495,-1.7280,12.8646,6.0000,1.0000,1496.6695,108.6378,17.0269,1.3852
5668.4000,72.7593,-1.7258,14.2894,6.0000,1.0000,1496.8709,118.5366,18.5808,1.4667
5668.5000,72.7717,-1.7236,15.2646,6.0000,1.0000,1497.1275,125.3003,19.6444,1.5224
5668.6000,72.7864,-1.7213,16.0898,6.0000,1.0000,1497.4289,131.0153,20.5446,1.5694
5668.7000,72.8029,-1.7191,16.6762,6.0000,1.0000,1497.7692,135.0640,21.1842,1.6029
5668.8000,72.8204,-1.7169,16.8969,6.0000,1.0000,1498.1287,136.5672,21.4252,1.6156
5668.9000,72.8379,-1.7147,17.1758,6.0000,1.0000,1498.4880,138.4743,21.7296,1.6316
5669.0000,72.8566,-1.7125,17.4404,6.0000,1.0000,1498.8726,140.2790,22.0184,1.6468
5669.1000,72.8752,-1.7103,17.4937,6.0000,1.0000,1499.2554,140.6151,22.0768,1.6500
5669.2000,72.8939,-1.7081,17.3985,6.0000,1.0000,1499.6410,139.9193,21.9732,1.6448
5669.3000,72.9118,-1.7059,17.0662,6.0000,1.0000,1500.0089,137.5796,21.6111,1.6262
5669.4000,72.9286,-1.7036,16.5560,6.0000,1.0000,1500.3545,134.0083,21.0549,1.5975
5669.5000,72.9436,-1.7014,16.1432,6.0000,1.0000,1500.6636,131.1170,20.6049,1.5742
5669.6000,72.9581,-1.6992,15.6773,6.0000,1.0000,1500.9608,127.8599,20.0971,1.5479
5669.7000,72.9705,-1.6970,15.6437,6.0000,1.0000,1501.2159,127.6066,20.0606,1.5461
5669.8000,72.9845,-1.6948,15.9822,6.0000,1.0000,1501.5055,129.9309,20.4300,1.5655
5669.9000,72.9985,-1.6926,16.2814,6.0000,1.0000,1501.7923,131.9816,20.7564,1.5826
5670.0000,73.0139,-1.6904,17.1237,6.0000,1.0000,1502.1095,137.7950,21.6752,1.6306
5670.1000,73.0320,-1.6882,18.4984,6.0000,1.0000,1502.4816,147.2902,23.1746,1.7086
5670.2000,73.0543,-1.6860,19.4298,6.0000,1.0000,1502.9404,153.7011,24.1906,1.7614
5670.3000,73.0769,-1.6838,20.1518,6.0000,1.0000,1503.4065,158.6563,24.9783,1.8023
5670.4000,73.1027,-1.6816,20.9864,6.0000,1.0000,1503.9369,164.3815,25.8888,1.8495
5670.5000,73.1294,-1.6795,20.7546,6.0000,1.0000,1504.4863,162.7194,25.6364,1.8368
5670.6000,73.1537,-1.6773,19.4426,6.0000,1.0000,1504.9866,153.5887,24.2059,1.7632
5670.7000,73.1734,-1.6751,17.9207,6.0000,1.0000,1505.3914,143.0216,22.5465,1.6775
5670.8000,73.1897,-1.6729,16.6289,6.0000,1.0000,1505.7253,134.0571,21.1380,1.6045
5670.9000,73.2024,-1.6707,15.2621,6.0000,1.0000,1505.9886,124.5832,19.6476,1.5270
5671.0000,73.2114,-1.6686,14.0705,6.0000,1.0000,1506.1733,116.3305,18.3484,1.4592
5671.1000,73.2179,-1.6664,13.1401,6.0000,1.0000,1506.3063,109.8879,17.3337,1.4061
5671.2000,73.2219,-1.6643,12.2991,6.0000,1.0000,1506.3887,104.0689,16.4167,1.3580
5671.3000,73.2239,-1.6621,11.4754,6.0000,1.0000,1506.4292,98.3723,15.5185,1.3108
5671.4000,73.2235,-1.6599,10.8151,6.0000,1.0000,1506.4211,93.8076,14.7983,1.2729
5671.5000,73.2219,-1.6578,10.4265,6.0000,1.0000,1506.3885,91.1233,14.3746,1.2505
5671.6000,73.2193,-1.6557,10.4748,6.0000,1.0000,1506.3363,91.4602,14.4272,1.2533
5671.7000,73.2179,-1.6535,10.8800,6.0000,1.0000,1506.3060,94.2633,14.8691,1.2765
5671.8000,73.2173,-1.6514,11.4333,6.0000,1.0000,1506.2939,98.0891,15.4725,1.3083
5671.9000,73.2185,-1.6493,12.2618,6.0000,1.0000,1506.3195,103.8153,16.3760,1.3558
5672.0000,73.2221,-1.6472,13.2273,6.0000,1.0000,1506.3922,110.4848,17.4289,1.4111
5672.1000,73.2281,-1.6450,14.6004,6.0000,1.0000,1506.5169,119.9683,18.9264,1.4896
5672.2000,73.2386,-1.6429,16.3664,6.0000,1.0000,1506.7319,132.1576,20.8524,1.5901
5672.3000,73.2536,-1.6408,17.7582,6.0000,1.0000,1507.0402,141.7491,22.3704,1.6692
5672.4000,73.2710,-1.6387,18.4521,6.0000,1.0000,1507.3985,146.5107,23.1274,1.7086
5672.5000,73.2893,-1.6367,19.2723,6.0000,1.0000,1507.7759,152.1404,24.0221,1.7551
5672.6000,73.3107,-1.6346,19.7903,6.0000,1.0000,1508.2167,155.6742,24.5872,1.7845
5672.7000,73.3315,-1.6325,20.0105,6.0000,1.0000,1508.6442,157.1521,24.8277,1.7972
5672.8000,73.3539,-1.6304,20.3736,6.0000,1.0000,1509.1035,159.6121,25.2240,1.8179
5672.9000,73.3763,-1.6284,20.6202,6.0000,1.0000,1509.5645,161.2659,25.4931,1.8320
5673.0000,73.3996,-1.6263,20.7027,6.0000,1.0000,1510.0450,161.7860,25.5835,1.8369
5673.1000,73.4222,-1.6243,20.5812,6.0000,1.0000,1510.5098,160.9003,25.4512,1.8303
5673.2000,73.4447,-1.6222,20.1112,6.0000,1.0000,1510.9725,157.6137,24.9390,1.8041
5673.3000,73.4646,-1.6202,19.0504,6.0000,1.0000,1511.3826,150.2634,23.7824,1.7446
5673.4000,73.4814,-1.6182,17.4368,6.0000,1.0000,1511.7285,139.1154,22.0231,1.6535
5673.5000,73.4929,-1.6161,15.3495,6.0000,1.0000,1511.9637,124.7184,19.7470,1.5352
5673.6000,73.4988,-1.6141,13.2561,6.0000,1.0000,1512.0851,110.2915,17.4641,1.4159
5673.7000,73.4993,-1.6121,11.6145,6.0000,1.0000,1512.0957,98.9850,15.6739,1.3218
5673.8000,73.4966,-1.6101,10.8998,6.0000,1.0000,1512.0408,94.0661,14.8945,1.2807
5673.9000,73.4933,-1.6081,11.0785,6.0000,1.0000,1511.9733,95.3010,15.0893,1.2910
5674.0000,73.4915,-1.6061,11.3726,6.0000,1.0000,1511.9347,97.3289,15.4100,1.3079
5674.1000,73.4896,-1.6042,11.3815,6.0000,1.0000,1511.8957,97.3926,15.4197,1.3083
5674.2000,73.4876,-1.6022,11.1468,6.0000,1.0000,1511.8555,95.7786,15.1638,1.2948
5674.3000,73.4844,-1.6003,10.8219,6.0000,1.0000,1511.7890,93.5441,14.8094,1.2761
5674.4000,73.4806,-1.5983,10.7935,6.0000,1.0000,1511.7120,93.3528,14.7783,1.2745
5674.5000,73.4772,-1.5964,11.1985,6.0000,1.0000,1511.6401,96.1476,15.2200,1.2977
5674.6000,73.4754,-1.5944,11.8922,6.0000,1.0000,1511.6034,100.9283,15.9764,1.3375
5674.7000,73.4753,-1.5925,12.7919,6.0000,1.0000,1511.6023,107.1267,16.9576,1.3890
5674.8000,73.4780,-1.5906,13.4896,6.0000,1.0000,1511.6581,111.9291,17.7184,1.4290
5674.9000,73.4814,-1.5887,13.8951,6.0000,1.0000,1511.7279,114.7177,18.1607,1.4522
5675.0000,73.4861,-1.5868,14.2868,6.0000,1.0000,1511.8237,117.4093,18.5880,1.4746
5675.1000,73.4913,-1.5850,14.6924,6.0000,1.0000,1511.9319,120.1946,19.0303,1.4978
5675.2000,73.4979,-1.5831,15.0613,6.0000,1.0000,1512.0674,122.7250,19.4327,1.5188
5675.3000,73.5049,-1.5812,15.3259,6.0000,1.0000,1512.2114,124.5362,19.7214,1.5340
5675.4000,73.5127,-1.5794,15.0299,6.0000,1.0000,1512.3718,122.4859,19.3987,1.5172
5675.5000,73.5180,-1.5775,14.2295,6.0000,1.0000,1512.4813,116.9660,18.5259,1.4717
5675.6000,73.5216,-1.5757,13.7293,6.0000,1.0000,1512.5540,113.5173,17.9805,1.4431
5675.7000,73.5242,-1.5739,13.7611,6.0000,1.0000,1512.6078,113.7321,18.0152,1.4450
5675.8000,73.5278,-1.5721,14.0061,6.0000,1.0000,1512.6812,115.4134,18.2824,1.4590
5675.9000,73.5315,-1.5703,14.3399,6.0000,1.0000,1512.7581,117.7061,18.6465,1.4781
