corner,candidate,cycle,seed,distance_km,duration_s,avg_speed_kmh,power_limited_frac,payload_kg,gcw_kg,fuel_g_raw,fuel_g_corrected,fuel_L_per_100km,MJ_per_km,MJ_per_payload_tkm,unserved_kWh,charge_deficit_kWh,fuel_g_charge_correction_signed,correction_share,correction_eta_fuel_to_bus,e_spin_kWh,e_spin_coast_bracket_kWh,e_resistor_kWh,e_engine_brake_kWh,e_friction_brake_kWh,resistor_peak_kW,engine_brake_peak_kW
cold_minus10C,S1,REG-165,8102,165,9386.3,63.2837,0.0548133,19397.7,36300,59626.5,60158.4,43.8217,15.6047,0.804461,0,2.61281,531.862,0.00884102,0.413207,0.000791663,11.1953,30.7807,0,1.75454,314.321,0
cold_minus10C,S1,REG-165,8103,165.001,9492,62.5792,0.0635265,19397.7,36300,57934.4,58526.5,42.6328,15.1814,0.782637,0,2.90078,592.129,0.0101173,0.412056,0.000556113,11.1691,29.1202,0,1.59247,313.937,0
cold_minus10C,S1,REG-165,8104,165,9436.7,62.9458,0.0468167,19397.7,36300,51800.9,52406,38.1745,13.5938,0.700793,0,2.9572,605.097,0.0115463,0.411068,0.00149074,11.2366,33.3743,0,2.36132,314.394,0
cold_minus10C,S1,REG-165,8105,165.001,9243.7,64.2602,0.0565676,19397.7,36300,49005.2,49637.2,36.1575,12.8755,0.663766,0,3.07566,631.975,0.0127319,0.409352,0.0009022,11.2099,34.1471,0,2.34319,314.436,0
cold_minus10C,S1,REG-165,8106,165.001,9677.5,61.3799,0.0410639,19397.7,36300,54363.8,54997.7,40.0622,14.266,0.735446,0,3.09732,633.873,0.0115254,0.411001,0.000941382,11.161,33.7921,0,3.30376,314.292,0
cold_minus10C,S1,REG-165,8107,165.001,9359.7,63.4638,0.0292421,19397.7,36300,53069.2,53619.1,39.0581,13.9084,0.717014,0,2.68976,549.907,0.0102558,0.411418,0.00149533,11.211,31.0314,0,2.22891,313.996,0
cold_minus10C,S1,REG-165,8108,165.001,9376.2,63.3521,0.0442712,19397.7,36300,53076.2,53562.9,39.0172,13.8939,0.716262,0,2.37995,486.777,0.00908794,0.411241,0.00124342,11.2393,30.7382,0,3.36673,314.413,0
cold_minus10C,S2,LH-520,8101,520,21972.9,85.1959,0.094252,19105.7,36300,168895,172913,39.9668,14.232,0.744909,17.9506,2.04732,411.354,0.0232374,0.418628,0.000602437,13.5196,43.5186,83.3632,0.908541,314.168,185.463
cold_minus10C,S2,LH-520,8102,520,20200.7,92.6701,0.11506,19105.7,36300,174833,179066,41.389,14.7385,0.771417,17.652,3.41884,686.733,0.0236362,0.418745,0.000878538,13.6034,43.8775,76.8372,1.10349,314.558,206.223
cold_minus10C,S2,LH-520,8103,520,21794.3,85.8941,0.107087,19105.7,36300,186233,190898,44.124,15.7124,0.822392,20.1286,3.20119,640.142,0.0244385,0.420623,0.00128005,12.3857,42.7774,75.7613,0.572308,314.169,199.199
cold_minus10C,S2,LH-520,8104,520,22802.3,82.097,0.0861269,19105.7,36300,180362,184919,42.742,15.2202,0.796633,19.9889,2.80911,561.49,0.0246427,0.42081,0.000731827,11.6245,40.7488,65.9357,0.617816,313.894,182.631
cold_minus10C,S2,LH-520,8105,520,20814.7,89.9365,0.126929,19105.7,36300,203119,208279,48.1414,17.143,0.897269,21.5628,4.1209,827.929,0.0247749,0.418657,0.00082585,12.5282,38.5904,54.2781,0.20825,314.487,204.902
cold_minus10C,S2,LH-520,8106,520,21675.2,86.366,0.104764,19105.7,36300,169015,172532,39.879,14.2007,0.743272,14.9952,2.50459,503.445,0.0203882,0.418449,0.00180433,12.2052,45.8345,85.3613,0.895252,314.15,192.779
cold_minus10C,S2,LH-520,8107,520,20582.2,90.9525,0.122076,19105.7,36300,188959,193648,44.7595,15.9387,0.834236,20.5935,2.79633,560.586,0.0242141,0.41957,0.000681445,13.8258,42.353,73.7458,0.864294,314.363,204.371
cold_minus10C,S2,LH-520,8108,520,22600.2,82.8312,0.082729,19105.7,36300,162592,166829,38.5606,13.7313,0.7187,18.6493,2.4825,497.694,0.0253944,0.419552,0.00181924,11.9519,45.1785,76.73,0.140354,314.064,181.162
cold_minus10C,S2,REG-165,8101,165,9477.4,62.6754,0.0450435,19105.7,36300,49575.6,50564,36.8328,13.116,0.686496,0,4.72547,988.406,0.0195476,0.402132,0.00133559,4.92818,20.0178,13.9718,1.48243,314.422,195.35
cold_minus10C,S2,REG-165,8102,165,9368.5,63.404,0.0410947,19105.7,36300,56576.6,57148.6,41.6292,14.824,0.775893,0,2.72567,571.997,0.0100089,0.40081,0.000562764,5.0803,17.1963,15.7735,1.16209,314.317,194.013
cold_minus10C,S2,REG-165,8103,165.001,9487.5,62.609,0.058782,19105.7,36300,54817.2,55460.4,40.3993,14.386,0.75297,0,3.07314,643.247,0.0115983,0.401849,0.000864948,4.77114,18.8521,12.1511,1.08832,313.938,177.448
cold_minus10C,S2,REG-165,8104,165,9426.4,63.0147,0.0430807,19105.7,36300,49093.5,49778.5,36.2605,12.9122,0.675829,0,3.23569,684.995,0.0137609,0.397317,0.000789196,5.20491,20.9851,15.1028,1.36766,314.394,192.883
cold_minus10C,S2,REG-165,8105,165,9227,64.3765,0.0499832,19105.7,36300,46174.1,46965.2,34.2111,12.1825,0.637634,0,3.74457,791.089,0.0168442,0.39814,0.000938298,5.36288,20.1676,16.6498,1.71681,314.228,194.962
cold_minus10C,S2,REG-165,8106,165.001,9672.6,61.4109,0.0364118,19105.7,36300,51499.2,52163.7,37.9979,13.5309,0.708211,0,3.15497,664.535,0.0127394,0.399334,0.000926675,5.8449,23.3136,13.2571,2.17999,314.292,188.884
cold_minus10C,S2,REG-165,8107,165.001,9359.7,63.4638,0.0248403,19105.7,36300,49909.8,50494.8,36.7822,13.098,0.685554,0,2.71653,585.01,0.0115855,0.390579,0.000614701,4.52836,18.3196,15.0372,1.60829,313.996,179.081
cold_minus10C,S2,REG-165,8108,165.001,9369.3,63.3988,0.0387111,19105.7,36300,50025.3,50631.2,36.8815,13.1334,0.687405,0,2.83187,605.808,0.0119651,0.393185,0.000442491,4.51292,21.2074,12.2669,2.26198,314.412,193.658
cold_minus10C,S3,LH-520,8101,520,27287.9,68.6019,0.310906,19559.2,36300,136411,186468,43.1,15.3477,0.78468,210.807,21.6021,4652.72,0.268448,0.390524,0.000762988,16.4958,36.9676,86.7999,4.1236,183.454,200.559
cold_minus10C,S3,LH-520,8102,520,25599.4,73.1267,0.360964,19559.2,36300,139895,195680,45.2292,16.1059,0.823444,230.51,21.6021,4779.89,0.285083,0.380134,0.00198791,18.1462,34.8684,80.5975,6.9982,183.454,223.897
cold_minus10C,S3,LH-520,8103,520,27347.8,68.4516,0.337964,19559.2,36300,149994,204194,47.1971,16.8067,0.859272,230.434,21.6021,4645.45,0.265432,0.391135,0.000958685,15.79,38.5284,79.2867,1.35398,183.454,212.921
cold_minus10C,S3,LH-520,8104,520,29650.7,63.1351,0.364779,19559.2,36300,133944,195512,45.1904,16.0921,0.822738,266.517,21.6021,4616.12,0.314905,0.39362,0.0023148,14.7404,36.2875,69.2552,1.59284,183.454,197.649
cold_minus10C,S3,LH-520,8105,520,26902.9,69.5836,0.402925,19559.2,36300,158782,223346,51.6239,18.3831,0.939866,275.179,21.6021,4699.48,0.289077,0.386638,0.00123213,18.4302,34.0348,57.7674,1.08834,183.454,223.26
cold_minus10C,S3,LH-520,8106,520,26892.6,69.6102,0.307359,19559.2,36300,137613,187314,43.2955,15.4173,0.788239,207.057,21.6021,4695.37,0.265335,0.386976,0.00431524,15.9006,39.5094,88.9263,4.12916,183.454,209.017
cold_minus10C,S3,LH-520,8107,520,26085.1,71.7651,0.373507,19559.2,36300,151354,209686,48.4666,17.2587,0.882384,245.24,21.6021,4722.23,0.278187,0.384776,0.00214355,18.5359,37.8456,77.3087,2.20116,183.454,220.006
cold_minus10C,S3,LH-520,8108,520,28409.2,65.8942,0.316315,19559.2,36300,127595,179840,41.568,14.8022,0.756789,220.614,21.6021,4659.45,0.290507,0.38996,0.00306292,15.2221,40.0709,80.2338,1.80666,183.454,196.101
cold_minus10C,S3,REG-165,8101,165.001,10424.6,56.9809,0.301745,19559.2,36300,31635.5,51866.1,37.781,13.4537,0.687842,71.6725,21.6021,4685.35,0.390055,0.387805,0.00109401,6.40384,14.2639,15.2811,5.26052,183.454,210.918
cold_minus10C,S3,REG-165,8102,165,11379.2,52.2006,0.378881,19559.2,36300,30877.4,58148.7,42.3577,15.0834,0.771165,105.383,21.6021,4639.25,0.468992,0.391658,0.000750323,6.79767,12.4546,16.9818,4.20133,183.454,208.588
cold_minus10C,S3,REG-165,8103,165,10774.7,55.1293,0.316813,19559.2,36300,34939.4,56472.5,41.1366,14.6486,0.748935,79.2082,21.6021,4614.21,0.381302,0.393783,0.00173401,6.00193,14.3696,13.4157,4.68355,183.454,193.641
cold_minus10C,S3,REG-165,8104,165.001,10590.8,56.0867,0.287615,19559.2,36300,31023.4,51042.8,37.1813,13.2401,0.676925,71.2935,21.6021,4655.32,0.392207,0.390306,0.000925335,6.43523,14.5338,18.4649,4.82504,183.454,210.232
cold_minus10C,S3,REG-165,8105,165,10104.8,58.784,0.285604,19559.2,36300,30050.1,48239.3,35.1393,12.513,0.639747,62.3362,21.6021,4681.1,0.377061,0.388157,0.00117734,6.63398,14.5594,17.9019,5.60207,183.454,210.341
cold_minus10C,S3,REG-165,8106,165,10758.1,55.2142,0.303508,19559.2,36300,32758.4,52730.6,38.411,13.678,0.699311,72.1546,21.6021,4601.71,0.378759,0.394853,0.000678259,6.74377,14.1761,18.3781,6.33058,183.454,203.751
cold_minus10C,S3,REG-165,8107,165.001,10300.6,57.6667,0.25906,19559.2,36300,32722,51173,37.2762,13.2739,0.678652,64.5913,21.6021,4624.25,0.360561,0.392929,0.00209607,6.00969,13.2902,16.343,4.68763,183.454,193.805
cold_minus10C,S3,REG-165,8108,165.001,10373.1,57.2637,0.274727,19559.2,36300,32689.3,51104.5,37.2263,13.2562,0.677744,64.1547,21.6021,4638.77,0.360343,0.391698,0.000670124,5.8186,14.0234,15.181,6.14107,183.454,206.742
cold_minus10C,S4,LH-520,8101,520,21886.6,85.5319,0.0977534,19343.6,36300,173598,188763,43.6306,15.5367,0.803196,55.7559,15.5256,3303.12,0.0803404,0.395352,0.00131402,36.7805,84.2567,0,5.81483,314.173,0
cold_minus10C,S4,LH-520,8102,520,20210.1,92.627,0.146139,19343.6,36300,169757,193520,44.73,15.9282,0.823435,88.9376,22.8389,4855.46,0.122795,0.395643,0.00154183,38.0947,77.3391,0,11.2072,314.558,0
cold_minus10C,S4,LH-520,8103,520,21746.9,86.0813,0.130275,19343.6,36300,184900,209208,48.3562,17.2194,0.89019,100.2,13.9894,2978.01,0.116192,0.395122,0.00185578,36.8745,82.5114,0,0.817065,314.481,0
cold_minus10C,S4,LH-520,8104,520,22724.2,82.3792,0.0882491,19343.6,36300,189703,203204,46.9683,16.7252,0.864639,53.0812,10.4629,2222.95,0.0664388,0.395895,0.00227544,36.2683,72.7224,0,0.760707,313.976,0
cold_minus10C,S4,LH-520,8105,520,20795.1,90.0213,0.152776,19343.6,36300,187823,229055,52.9435,18.853,0.974638,170.799,22.8166,4858.98,0.180009,0.39497,0.00220814,37.7625,66.7864,0,1.62587,314.504,0
cold_minus10C,S4,LH-520,8106,520,21620.4,86.5849,0.110539,19343.6,36300,173194,187696,43.3838,15.4488,0.798654,50.2903,17.9022,3807.23,0.0772654,0.395508,0.00241542,37.0864,89.5611,0,3.52201,314.278,0
cold_minus10C,S4,LH-520,8107,520,20567.8,91.0161,0.148897,19343.6,36300,177581,210718,48.7052,17.3437,0.896615,124.944,30.6955,6535.35,0.157257,0.395062,0.00171498,37.7282,78.926,0,3.2804,314.538,0
cold_minus10C,S4,LH-520,8108,520,22524.7,83.1088,0.0874991,19343.6,36300,171201,181789,42.0186,14.9626,0.773521,45.008,4.78827,1018.18,0.0582472,0.39556,0.00304527,36.4035,83.08,0,0.69385,314.062,0
cold_minus10C,S4,REG-165,8101,165,9479.4,62.6622,0.041922,19343.6,36300,52329.6,53544.1,39.0035,13.889,0.718017,0,5.70377,1214.5,0.0226822,0.395024,0.00187481,11.2129,22.2008,0,1.60342,314.422,0
cold_minus10C,S4,REG-165,8102,165,9363.5,63.4378,0.0435409,19343.6,36300,59615.1,61360.2,44.6971,15.9165,0.82283,0,8.21135,1745.16,0.0284412,0.395766,0.000715622,11.2073,22.3147,0,1.19156,314.317,0
cold_minus10C,S4,REG-165,8103,165,9474.2,62.6967,0.0501462,19343.6,36300,57936.4,59511.1,43.3501,15.4368,0.798033,0,7.40973,1574.73,0.0264611,0.395781,0.00101097,11.1756,21.1681,0,0.95855,313.938,0
cold_minus10C,S4,REG-165,8104,165.001,9422.6,63.0402,0.0392244,19343.6,36300,51655.4,52695.9,38.3856,13.6689,0.70664,0,4.88368,1040.54,0.0197461,0.394773,0.00172931,11.2423,24.0656,0,1.60222,314.394,0
cold_minus10C,S4,REG-165,8105,165,9220.3,64.4232,0.0502039,19343.6,36300,48384.1,49373.5,35.9655,12.8072,0.662089,0,4.64203,989.416,0.0200394,0.394628,0.00170517,11.2188,23.8195,0,1.46709,314.228,0
cold_minus10C,S4,REG-165,8106,165,9663.8,61.4666,0.0335372,19343.6,36300,53722.9,54921,40.0065,14.2461,0.73648,0,5.624,1198.07,0.0218145,0.39484,0.000884043,11.1656,22.5069,0,2.43496,314.292,0
cold_minus10C,S4,REG-165,8107,165,9355.2,63.4942,0.0199352,19343.6,36300,53186.5,54016.9,39.3479,14.0116,0.724356,0,3.89835,830.327,0.0153716,0.394903,0.0026558,11.2135,21.9178,0,1.55695,313.996,0
cold_minus10C,S4,REG-165,8108,165.001,9363.4,63.4387,0.0336306,19343.6,36300,53382.4,53990.7,39.3287,14.0048,0.724003,0,2.86043,608.312,0.011267,0.395515,0.00121905,11.2456,22.4091,0,2.39238,314.413,0
hot_alt_2000m_45C,S0,LH-520,8101,520,22580.3,82.9042,0.140516,20785,36300,154546,154546,35.7215,12.7203,0.611993,0,-0,-0,0,0.381039,0,0,0,173.679,29.1369,0,303.222
hot_alt_2000m_45C,S0,LH-520,8102,520,20961.7,89.3058,0.183873,20785,36300,156027,156027,36.064,12.8422,0.617861,0,-0,-0,0,0.379286,0,0,0,157.833,32.1282,0,303.489
hot_alt_2000m_45C,S0,LH-520,8103,520,22384.7,83.6286,0.161083,20785,36300,164515,164515,38.0258,13.5408,0.651471,0,-0,-0,0,0.382154,0,0,0,159.313,27.1559,0,303.484
hot_alt_2000m_45C,S0,LH-520,8104,520,23307.1,80.3189,0.12884,20785,36300,160192,160192,37.0267,13.185,0.634354,0,-0,-0,0,0.380759,0,0,0,146.847,26.9449,0,303.569
hot_alt_2000m_45C,S0,LH-520,8105,520,21468.7,87.1968,0.185791,20785,36300,173530,173530,40.1096,14.2829,0.687171,0,-0,-0,0,0.382679,0,0,0,132.322,26.6834,0,303.595
hot_alt_2000m_45C,S0,LH-520,8106,520,22244.8,84.1546,0.139794,20785,36300,153438,153438,35.4655,12.6291,0.607607,0,-0,-0,0,0.38067,0,0,0,170.088,29.9976,0,303.223
hot_alt_2000m_45C,S0,LH-520,8107,520,21255.6,88.071,0.195896,20785,36300,166318,166318,38.4426,13.6893,0.658612,0,-0,-0,0,0.381051,0,0,0,157.813,28.8744,0,303.388
hot_alt_2000m_45C,S0,LH-520,8108,520,23098.2,81.0453,0.124074,20785,36300,149300,149300,34.5091,12.2886,0.591223,0,-0,-0,0,0.379358,0,0,0,162.943,26.2708,0,303.397
hot_alt_2000m_45C,S0,REG-165,8101,165.001,9524.8,62.3639,0.0712973,20785,36300,46110.3,46110.3,33.5883,11.9607,0.575447,0,-0,-0,0,0.363256,0,0,0,49.3619,8.07157,0,303.588
hot_alt_2000m_45C,S0,REG-165,8102,165,9406.1,63.1505,0.0616508,20785,36300,50648.8,50648.8,36.8945,13.138,0.63209,0,-0,-0,0,0.368864,0,0,0,51.532,6.03864,0,303.488
hot_alt_2000m_45C,S0,REG-165,8103,165,9532,62.3166,0.076405,20785,36300,49038,49038,35.7211,12.7201,0.611986,0,-0,-0,0,0.368158,0,0,0,48.266,6.39478,0,303.336
hot_alt_2000m_45C,S0,REG-165,8104,165,9454,62.8306,0.0597307,20785,36300,45570.9,45570.9,33.1956,11.8208,0.568718,0,-0,-0,0,0.366212,0,0,0,53.4382,6.55842,0,303.491
hot_alt_2000m_45C,S0,REG-165,8105,165.001,9279.2,64.0145,0.0696497,20785,36300,44295.1,44295.1,32.266,11.4898,0.552793,0,-0,-0,0,0.363673,0,0,0,54.5726,8.40906,0,303.647
hot_alt_2000m_45C,S0,REG-165,8106,165.001,9696.2,61.2614,0.0571661,20785,36300,47803.6,47803.6,34.8218,12.3999,0.596579,0,-0,-0,0,0.368756,0,0,0,57.5442,7.47254,0,303.509
hot_alt_2000m_45C,S0,REG-165,8107,165.001,9373.5,63.3704,0.040102,20785,36300,45827.9,45827.9,33.3827,11.8874,0.571924,0,-0,-0,0,0.36789,0,0,0,49.2391,7.02831,0,303.613
hot_alt_2000m_45C,S0,REG-165,8108,165.001,9400.9,63.1857,0.0545155,20785,36300,46012,46012,33.5167,11.9352,0.574221,0,-0,-0,0,0.366093,0,0,0,49.461,7.66423,0,303.646
hot_alt_2000m_45C,S1,LH-520,8101,520,22079.4,84.785,0.118467,19397.7,36300,137508,139144,32.1617,11.4526,0.590412,7.31031,0.870201,174.078,0.0117609,0.42047,0.00374667,36.7253,50.6923,0,0.373771,314.168,0
hot_alt_2000m_45C,S1,LH-520,8102,520,20382.1,91.8454,0.162819,19397.7,36300,139783,141636,32.7375,11.6577,0.600983,8.55935,0.701124,140.242,0.0130781,0.420509,0.00325022,38.0407,49.4209,0,0.581292,314.558,0
hot_alt_2000m_45C,S1,LH-520,8103,520,21906.8,85.453,0.140974,19397.7,36300,149962,151972,35.1267,12.5085,0.644842,8.93763,1.11289,222.606,0.0132284,0.42051,0.00367204,36.8318,50.3943,0,0.237758,314.198,0
hot_alt_2000m_45C,S1,LH-520,8104,520,22869.9,81.8544,0.100726,19397.7,36300,146843,148967,34.4321,12.2611,0.632091,9.93115,0.681379,136.374,0.0142584,0.420258,0.00345408,36.2336,47.0808,0,0.23023,313.894,0
hot_alt_2000m_45C,S1,LH-520,8105,520,20954.9,89.3348,0.160845,19397.7,36300,160755,163717,37.8415,13.4752,0.694679,13.5481,1.28946,257.415,0.0180923,0.421341,0.00252308,37.7171,43.4116,0,0.115747,314.487,0
hot_alt_2000m_45C,S1,LH-520,8106,520,21770.2,85.9892,0.123834,19397.7,36300,136947,138400,31.9896,11.3914,0.587253,6.70138,0.561747,112.355,0.0104963,0.420541,0.00366452,37.0566,51.8285,0,0.400439,314.214,0
hot_alt_2000m_45C,S1,LH-520,8107,520,20724.8,90.3266,0.162761,19397.7,36300,151179,153015,35.3676,12.5943,0.649266,8.6742,0.514534,102.81,0.011999,0.420955,0.0035782,37.6901,49.8802,0,0.408783,314.538,0
hot_alt_2000m_45C,S1,LH-520,8108,520,22677.8,82.5478,0.10314,19397.7,36300,132483,134806,31.159,11.0956,0.572005,10.0578,1.55774,311.597,0.0172357,0.420495,0.00412785,36.3701,48.1604,0,0.0246249,314.021,0
hot_alt_2000m_45C,S1,REG-165,8101,165,9499.2,62.5316,0.0532671,19397.7,36300,39506.2,40046.9,29.1717,10.3879,0.535523,0,2.67016,540.752,0.013503,0.415334,0.00166015,11.2056,7.91277,0,0.353133,314.422,0
hot_alt_2000m_45C,S1,REG-165,8102,165,9375.1,63.3594,0.0506443,19397.7,36300,44284,44633.7,32.5129,11.5777,0.59686,0,1.72911,349.702,0.00783492,0.415895,0.000494404,11.2026,6.30552,0,0.394412,314.317,0
hot_alt_2000m_45C,S1,REG-165,8103,165,9489.5,62.5957,0.0624368,19397.7,36300,42988.1,43832.4,31.9291,11.3698,0.586143,0,4.16495,844.305,0.0192621,0.414924,0.00102506,11.1695,6.58012,0,0.193202,313.938,0
hot_alt_2000m_45C,S1,REG-165,8104,165.001,9438.4,62.9347,0.0486412,19397.7,36300,38664.4,39412.9,28.7097,10.2234,0.527043,0,3.68436,748.473,0.0189906,0.414042,0.00172787,11.2357,7.39461,0,0.5262,314.394,0
hot_alt_2000m_45C,S1,REG-165,8105,165,9248.5,64.2268,0.0587008,19397.7,36300,36373.3,37274.9,27.1524,9.66887,0.498454,0,4.45663,901.607,0.024188,0.415765,0.0013353,11.2081,8.1935,0,0.300195,314.228,0
hot_alt_2000m_45C,S1,REG-165,8106,165.001,9679.6,61.3666,0.040869,19397.7,36300,40336.5,40873.3,29.7735,10.6022,0.546571,0,2.64927,536.787,0.0131329,0.415129,0.0011174,11.1605,7.4031,0,0.739909,314.292,0
hot_alt_2000m_45C,S1,REG-165,8107,165.001,9362.2,63.4469,0.0298538,19397.7,36300,39729.2,40247.1,29.3174,10.4398,0.538197,0,2.5529,517.889,0.0128677,0.414625,0.00148866,11.2108,6.71349,0,0.378814,313.996,0
hot_alt_2000m_45C,S1,REG-165,8108,165.001,9378.8,63.3346,0.0444508,19397.7,36300,40012.5,40327.9,29.3763,10.4608,0.539279,0,1.55356,315.383,0.00782047,0.414332,0.00184321,11.2388,7.53605,0,0.740515,314.412,0
hot_alt_2000m_45C,S2,LH-520,8101,520,22022.5,85.004,0.094621,19105.7,36300,140509,138970,32.1213,11.4383,0.598684,1.1227,-8.8796,-1762.41,-0.0110785,0.423785,0.00206448,14.7455,46.0824,35.2314,0.100259,313.851,184.504
hot_alt_2000m_45C,S2,LH-520,8102,520,20236.1,92.508,0.10712,19105.7,36300,142400,141476,32.7006,11.6446,0.60948,4.526,-9.18924,-1821.25,-0.00653272,0.424394,0.00128703,15.1176,33.8809,36.0064,0.100026,314.558,204.953
hot_alt_2000m_45C,S2,LH-520,8103,520,21811.2,85.8275,0.0940751,19105.7,36300,150225,148983,34.4359,12.2625,0.641822,3.88702,-10.1184,-2016.41,-0.00833517,0.422077,0.00176902,13.9218,30.0714,35.9367,0.0323574,313.719,198.127
hot_alt_2000m_45C,S2,LH-520,8104,520,22820.1,82.033,0.0782728,19105.7,36300,146337,145438,33.6163,11.9706,0.626547,4.70013,-9.22331,-1834.11,-0.0061845,0.422982,0.00211605,13.1803,25.3964,34.5432,0.00878858,313.808,178.52
hot_alt_2000m_45C,S2,LH-520,8105,520,20803.4,89.9854,0.113789,19105.7,36300,158591,160101,37.0055,13.1775,0.689715,12.1247,-4.57129,-913.62,0.00942929,0.420854,0.000894376,13.1344,13.7092,35.4891,0.0143927,314.279,202.262
hot_alt_2000m_45C,S2,LH-520,8106,520,21708.5,86.2336,0.104129,19105.7,36300,139855,138213,31.9465,11.376,0.595425,0.248817,-8.52769,-1691.1,-0.0118785,0.42415,0.00195637,14.4148,46.3433,35.5673,0.0666579,314.15,192.293
hot_alt_2000m_45C,S2,LH-520,8107,520,20587.7,90.9281,0.113475,19105.7,36300,152290,151822,35.0919,12.4961,0.654049,6.64797,-9.01114,-1787.39,-0.00308746,0.424052,0.00150055,15.0863,34.6161,35.6451,0.0462158,314.363,204.371
hot_alt_2000m_45C,S2,LH-520,8108,520,22633.7,82.7086,0.0838967,19105.7,36300,135864,133780,30.9218,11.0111,0.576325,1.73211,-12.1884,-2429.12,-0.0155772,0.422043,0.00180762,13.4771,36.4205,34.7543,0.00557637,313.512,181.161
hot_alt_2000m_45C,S2,REG-165,8101,165,9479.4,62.6622,0.0449496,19105.7,36300,38246.2,38890.6,28.3294,10.088,0.528009,0,3.11418,644.415,0.0165699,0.406477,0.00127703,5.50556,5.68641,2.78811,0.0466801,312.535,194.088
hot_alt_2000m_45C,S2,REG-165,8102,165.001,9366.5,63.4178,0.0407939,19105.7,36300,42563.3,42863.1,31.223,11.1184,0.581939,0,1.45084,299.765,0.00699355,0.407096,0.000362816,5.4883,4.50107,2.50308,0.0562348,314.308,189.864
hot_alt_2000m_45C,S2,REG-165,8103,165.001,9487.6,62.6083,0.0578749,19105.7,36300,41544,42158.9,30.71,10.9357,0.572379,0,2.98354,614.895,0.0145852,0.408122,0.000557573,5.26469,4.90311,2.08825,0.00642145,311.795,177.448
hot_alt_2000m_45C,S2,REG-165,8104,165,9430.6,62.9865,0.0456064,19105.7,36300,37227.4,37902.3,27.6095,9.83163,0.514591,0,3.25019,674.901,0.0178063,0.405067,0.000820715,5.62073,5.17759,2.99167,0.132612,314.394,192.882
hot_alt_2000m_45C,S2,REG-165,8105,165,9234.9,64.3213,0.0521278,19105.7,36300,35177.9,36087.1,26.2872,9.36075,0.489945,0,4.40269,909.178,0.025194,0.407313,0.000949996,5.77633,5.87891,2.96438,0.0122041,314.228,186.578
hot_alt_2000m_45C,S2,REG-165,8106,165,9675.8,61.3903,0.0374332,19105.7,36300,38814.3,39368.1,28.6772,10.2118,0.534491,0,2.66637,553.865,0.0140689,0.404926,0.000805723,6.10637,6.30213,1.69418,0.318339,314.202,188.884
hot_alt_2000m_45C,S2,REG-165,8107,165.001,9359.7,63.4638,0.0258018,19105.7,36300,37791.3,38460.1,28.0157,9.97629,0.522163,0,3.14891,668.849,0.0173907,0.395997,0.000554271,5.01021,5.15592,2.10999,0.0999747,313.082,179.081
hot_alt_2000m_45C,S2,REG-165,8108,165.001,9372.7,63.3758,0.03986,19105.7,36300,38434.5,38744.2,28.2226,10.05,0.526019,0,1.47801,309.638,0.00799185,0.401497,0.00110241,4.85728,6.52789,1.74212,0.131132,314.412,193.658
hot_alt_2000m_45C,S3,LH-520,8101,520,27146.7,68.9587,0.302489,19559.2,36300,116283,143649,33.2028,11.8234,0.604492,136.748,-11.3665,-2480.89,0.190506,0.385372,0.00371615,17.5321,15.4885,38.4299,0.359191,183.454,200.634
hot_alt_2000m_45C,S3,LH-520,8102,520,25450.1,73.5557,0.348602,19559.2,36300,117709,149614,34.5816,12.3144,0.629594,144.299,-2.16612,-486.228,0.213246,0.374714,0.00279745,19.4316,8.67279,39.3135,0.441546,183.454,222.654
hot_alt_2000m_45C,S3,LH-520,8103,520,27130.8,68.9991,0.324471,19559.2,36300,124242,155428,35.9255,12.7929,0.654061,141.747,1.18807,259.219,0.200648,0.385509,0.00319767,17.0492,9.37276,38.7651,0.16978,183.35,213.797
hot_alt_2000m_45C,S3,LH-520,8104,520,29316.3,63.8553,0.349726,19559.2,36300,110099,151014,34.9052,12.4296,0.635485,168.893,19.3255,4200.94,0.270932,0.386939,0.00262293,15.8864,6.95272,37.4398,0.245037,183.454,193.198
hot_alt_2000m_45C,S3,LH-520,8105,520,26529.5,70.563,0.36794,19559.2,36300,129392,171037,39.5332,14.0776,0.719743,167.051,20.9798,4646.6,0.243486,0.379774,0.00230387,17.9155,4.51642,38.5038,0.0140404,182.531,217.93
hot_alt_2000m_45C,S3,LH-520,8106,520,26765,69.9421,0.300391,19559.2,36300,116893,142869,33.0225,11.7592,0.601209,130.701,-12.4217,-2728,0.181817,0.382996,0.00444778,16.9703,12.4998,38.5836,0.341138,183.454,203.276
hot_alt_2000m_45C,S3,LH-520,8107,520,25887.8,72.3121,0.356151,19559.2,36300,125473,159661,36.904,13.1413,0.671875,154.878,-0.830046,-184.213,0.214129,0.379001,0.00234485,18.7573,9.19075,38.786,0.323343,183.454,219.616
hot_alt_2000m_45C,S3,LH-520,8108,520,28240.8,66.2871,0.304788,19559.2,36300,108214,138446,32.0004,11.3952,0.5826,144.196,-5.76616,-1259.29,0.218368,0.38514,0.00518583,16.4761,9.52314,37.6579,0.00508481,182.824,196.102
hot_alt_2000m_45C,S3,REG-165,8101,165.001,10384.6,57.2003,0.285218,19559.2,36300,27213.4,39757.9,28.961,10.3129,0.527266,35.6171,21.6021,4735.96,0.315522,0.38366,0.00175048,6.9746,4.43197,3.53869,0.284277,183.454,211.354
