# program: Project Volt
# workstream: WS5
# round: r1 (first pass; no FINDINGS_WS5_r*.md exists)
# vehicle: V2
# architecture: pure series (BASELINE_v3 executed Gate G1's kill clause; no clutch, no mode selection, no synchronisation)
# duty: VOLT-REG
# corner: nominal
# seed: 23
# mass_kg: 6600.0
# payload_kg: 2900.0
# baseline_version: BASELINE_v7_FREEZE.md (research freeze; supersedes v6, which superseded v5)
# results_file: results_ws5.json
# results_sha256: 9c702dd9117e87eedad7b4257d91a94e70bf43285b81d22a7ca26a23fd9d8861
# generated_utc: 2026-08-31T00:00:00Z (run-of-record date, not a wall clock - a wall clock would break the byte-stability rule)
# note: WS5 recommended R22b dispatch: load-following (R22b c)
# note: bus-side electrical quantities (R12); states are the supervisor state machine's active state per region
# note: columns absent by design (TRACE_SCHEMA: an absent trace must not read as a measured zero): gear / lockup / motor_disconnect - this architecture has none; P_comp_brake_kW - a pure-series engine is not coupled to the road and cannot compression-brake; T_motor_C - WS5 does not model motor winding temperature
# note: soc_pct is on the USABLE window (WS5's convention throughout), not on nameplate
t_s,x_m,v_kmh,grade_pct,z_m,P_wheel_kW,fuel_g_per_s,fuel_cum_g,P_friction_brake_kW,trip_time_flag,N_eng_rpm,T_eng_Nm,P_shaft_eng_kW,engine_state,P_gen_bus_kW,P_bus_load_kW,P_motor_bus_kW,P_motor_mech_kW,P_regen_pack_kW,P_heater_kW,P_resistor_kW,soc_pct,T_pack_C,genset_state,P_batt_bus_kW,Tj_inv_C,V_bus_V,P_dis_cap_kW,P_chg_cap_kW,state_DISPATCH,state_BLEND,state_VEHICLE,state_THERMAL,state_TRACTION,state_FAULT
2881.6,57870.3,98.8975,-0.139841,257.863,76.217,5.08722,9431.63,0,0,1355.94,633.327,89.9288,2,85.6932,84.3793,82.3793,76.217,0,0,0,54.5094,25.7352,3,1.31389,83.7206,653.715,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2881.7,57873.1,98.9178,-0.137364,257.859,76.6774,5.13956,9432.15,0,0,1367.23,634.552,90.8524,2,86.5886,84.8684,82.8684,76.6774,0,0,0,54.5099,25.7351,3,1.72022,83.7184,653.911,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2881.8,57875.8,98.9388,-0.134863,257.856,76.6579,5.13725,9432.66,0,0,1366.73,634.498,90.8117,2,86.5491,84.8476,82.8476,76.6579,0,0,0,54.5103,25.735,3,1.70154,83.7162,653.902,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2881.9,57878.6,98.9587,-0.132337,257.852,75.57,5.03419,9433.16,0,0,1344.11,632.264,88.9943,2,84.7863,83.6919,81.6919,75.57,0,0,0,54.5105,25.7349,3,1.09438,83.7127,653.61,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2882,57881.3,98.9753,-0.129788,257.848,74.0559,5.01266,9433.66,0,0,1338.46,632.264,88.6203,2,84.4207,82.0896,80.0896,74.0559,0,0,0,54.5111,25.7349,3,2.33112,83.7073,654.205,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2882.1,57884.1,98.9892,-0.127214,257.845,72.0586,4.87793,9434.15,0,0,1307.69,629.759,86.24,2,82.109,79.976,77.976,72.0586,0,0,0,54.5116,25.7348,3,2.13299,83.6996,654.111,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2882.2,57886.8,98.9979,-0.124619,257.841,69.4012,4.66653,9434.62,0,0,1259.99,625.249,82.4989,2,78.4786,77.164,75.164,69.4012,0,0,0,54.5119,25.7347,2,1.3146,83.6887,653.717,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2882.3,57889.6,99.0014,-0.122,257.838,67.1664,4.50858,9435.07,0,0,1223.08,622.244,79.6972,2,75.7571,74.7992,72.7992,67.1664,0,0,0,54.5122,25.7346,2,0.957903,83.6752,653.546,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2882.4,57892.3,99.0013,-0.119361,257.835,66.4504,4.50858,9435.52,0,0,1223.08,622.244,79.6972,2,75.7571,74.0415,72.0415,66.4504,0,0,0,54.5126,25.7346,2,1.71563,83.6609,653.91,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2882.5,57895.1,99.0019,-0.1167,257.832,67.0432,4.50858,9435.97,0,0,1223.08,622.244,79.6972,2,75.7571,74.6688,72.6688,67.0432,0,0,0,54.5129,25.7345,2,1.08837,83.6474,653.609,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2882.6,57897.8,99.0039,-0.114018,257.828,68.7879,4.64013,9436.43,0,0,1253.85,624.749,82.0311,2,78.0242,76.515,74.515,68.7879,0,0,0,54.5132,25.7344,2,1.50916,83.6359,653.812,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2882.7,57900.6,99.011,-0.111317,257.825,71.4045,4.78769,9436.91,0,0,1287.89,627.61,84.6442,2,80.5619,79.2838,77.2838,71.4045,0,0,0,54.5135,25.7343,2,1.27801,83.6277,653.701,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2882.8,57903.3,99.0227,-0.108595,257.822,73.0368,4.88414,9437.4,0,0,1309.12,629.875,86.3498,2,82.2157,81.0111,79.0111,73.0368,0,0,0,54.5138,25.7343,3,1.20461,83.6214,653.665,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2882.9,57906.1,99.0357,-0.105855,257.819,73.2511,4.91454,9437.89,0,0,1316.08,630.442,86.8874,2,82.7378,81.2378,79.2378,73.2511,0,0,0,54.5142,25.7342,3,1.50003,83.6153,653.808,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2883,57908.8,99.0481,-0.103095,257.816,72.989,4.87793,9438.38,0,0,1307.69,629.759,86.24,2,82.109,80.9604,78.9604,72.989,0,0,0,54.5145,25.7341,3,1.14862,83.609,653.639,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2883.1,57911.6,99.0598,-0.100317,257.814,72.0002,4.87228,9438.87,0,0,1306.47,629.626,86.1411,2,82.0131,79.9141,77.9141,72.0002,0,0,0,54.515,25.734,3,2.09902,83.6016,654.096,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2883.2,57914.3,99.0681,-0.0975208,257.811,70.1713,4.77286,9439.35,0,0,1284.62,627.254,84.3811,2,80.3068,77.9787,75.9787,70.1713,0,0,0,54.5155,25.734,2,2.32808,83.5919,654.207,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2883.3,57917.1,99.0726,-0.0947076,257.808,69.0236,4.64013,9439.81,0,0,1253.85,624.749,82.0311,2,78.0242,76.7642,74.7642,69.0236,0,0,0,54.5159,25.7339,2,1.26001,83.581,653.693,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2883.4,57919.8,99.0763,-0.0918778,257.806,68.9236,4.64013,9440.27,0,0,1253.85,624.749,82.0311,2,78.0242,76.6583,74.6583,68.9236,0,0,0,54.5162,25.7338,2,1.36588,83.5699,653.745,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2883.5,57922.6,99.0802,-0.0890318,257.803,68.8433,4.64013,9440.74,0,0,1253.85,624.749,82.0311,2,78.0242,76.5733,74.5733,68.8433,0,0,0,54.5165,25.7337,2,1.45091,83.5588,653.786,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2883.6,57925.3,99.0834,-0.0861702,257.801,69.1109,4.64013,9441.2,0,0,1253.85,624.749,82.0311,2,78.0242,76.8565,74.8565,69.1109,0,0,0,54.5168,25.7337,2,1.16772,83.548,653.65,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2883.7,57928.1,99.0881,-0.0832934,257.798,70.1878,4.77286,9441.68,0,0,1284.62,627.254,84.3811,2,80.3068,77.9961,75.9961,70.1878,0,0,0,54.5174,25.7336,2,2.31072,83.5386,654.2,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2883.8,57930.8,99.0951,-0.080402,257.796,71.2932,4.79306,9442.16,0,0,1289.08,627.738,84.7395,2,80.6542,79.1658,77.1658,71.2932,0,0,0,54.5177,25.7335,3,1.48841,83.5305,653.805,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2883.9,57933.6,99.1038,-0.0774964,257.794,71.7709,4.84601,9442.64,0,0,1300.74,629.004,85.6784,2,81.5646,79.6713,77.6713,71.7709,0,0,0,54.5182,25.7334,3,1.89322,83.523,654,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2884,57936.3,99.1124,-0.074577,257.792,71.8939,4.85963,9443.13,0,0,1303.72,629.328,85.9195,2,81.7983,79.8015,77.8015,71.8939,0,0,0,54.5187,25.7334,3,1.99681,83.5157,654.05,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2884.1,57939.1,99.1213,-0.0716444,257.79,71.6313,4.83032,9443.61,0,0,1297.29,628.63,85.4003,2,81.295,79.5236,77.5236,71.6313,0,0,0,54.5191,25.7333,3,1.77141,83.5081,653.942,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2884.2,57941.8,99.1286,-0.0686992,257.788,70.3946,4.77286,9444.09,0,0,1284.62,627.254,84.3811,2,80.3068,78.2148,76.2148,70.3946,0,0,0,54.5196,25.7332,2,2.09201,83.4991,654.096,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2884.3,57944.6,99.1326,-0.0657418,257.786,68.5478,4.64013,9444.55,0,0,1253.85,624.749,82.0311,2,78.0242,76.2605,74.2605,68.5478,0,0,0,54.5201,25.7331,2,1.7637,83.4878,653.938,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2884.4,57947.3,99.1327,-0.062773,257.784,66.9749,4.50858,9445,0,0,1223.08,622.244,79.6972,2,75.7571,74.596,72.596,66.9749,0,0,0,54.5203,25.7331,2,1.16117,83.4748,653.649,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2884.5,57950.1,99.1304,-0.0597933,257.783,65.7369,4.48923,9445.45,0,0,1217.72,622.244,79.3484,2,75.4161,73.2858,71.2858,65.7369,0,0,0,54.5209,25.733,2,2.13024,83.4602,654.115,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2884.6,57952.9,99.1256,-0.0568034,257.781,64.7113,4.42256,9445.9,0,0,1203.36,620.286,78.1657,2,74.2711,72.2017,70.2017,64.7113,0,0,0,54.5214,25.7329,2,2.06947,83.4446,654.086,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2884.7,57955.6,99.1192,-0.0538038,257.78,64.0409,4.38461,9446.33,0,0,1196.23,618.513,77.4807,2,73.6119,71.4951,69.4951,64.0409,0,0,0,54.5219,25.7328,2,2.11677,83.4282,654.109,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2884.8,57958.4,99.1117,-0.050795,257.778,64.1115,4.38791,9446.77,0,0,1196.8,618.697,77.5405,2,73.6693,71.5696,69.5696,64.1115,0,0,0,54.5224,25.7328,2,2.09972,83.412,654.102,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2884.9,57961.1,99.1055,-0.0477777,257.777,64.5873,4.41279,9447.21,0,0,1201.31,619.952,77.9905,2,74.1018,72.071,70.071,64.5873,0,0,0,54.5229,25.7327,2,2.03079,83.3964,654.069,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2885,57963.9,99.0996,-0.0447522,257.775,64.6675,4.41893,9447.66,0,0,1202.6,620.162,78.1006,2,74.2082,72.1555,70.1555,64.6675,0,0,0,54.5234,25.7326,2,2.05266,83.3809,654.08,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2885.1,57966.6,99.0935,-0.0417192,257.774,64.5771,4.41188,9448.1,0,0,1201.12,619.921,77.9742,2,74.0861,72.0603,70.0603,64.5771,0,0,0,54.5239,25.7325,2,2.02578,83.3654,654.067,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2885.2,57969.4,99.0871,-0.0386791,257.773,64.6469,4.41722,9448.54,0,0,1202.24,620.104,78.0699,2,74.1786,72.1339,70.1339,64.6469,0,0,0,54.5244,25.7325,2,2.04469,83.35,654.076,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2885.3,57972.1,99.0811,-0.0356325,257.772,64.2091,4.39234,9448.98,0,0,1197.56,618.945,77.6208,2,73.7463,71.6725,69.6725,64.2091,0,0,0,54.5249,25.7324,2,2.07387,83.3341,654.091,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2885.4,57974.9,99.0729,-0.0325799,257.771,63.2399,4.33148,9449.41,0,0,1187.08,615.531,76.5168,2,72.687,70.6511,68.6511,63.2399,0,0,0,54.5254,25.7323,2,2.03596,83.3172,654.073,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2885.5,57977.6,99.0631,-0.0295219,257.77,63.2325,4.33071,9449.84,0,0,1186.94,615.487,76.5029,2,72.6737,70.6433,68.6433,63.2325,0,0,0,54.5259,25.7322,2,2.0304,83.3004,654.07,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2885.6,57980.4,99.0547,-0.026459,257.77,64.0696,4.38564,9450.28,0,0,1196.41,618.57,77.4993,2,73.6297,71.5255,69.5255,64.0696,0,0,0,54.5264,25.7322,2,2.10425,83.2846,654.106,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2885.7,57983.1,99.0479,-0.0233917,257.769,64.8466,4.43237,9450.73,0,0,1205.42,620.621,78.3415,2,74.4411,72.3444,70.3444,64.8466,0,0,0,54.5269,25.7321,2,2.09669,83.2697,654.103,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2885.8,57985.9,99.0423,-0.0203204,257.768,65.1226,4.45379,9451.17,0,0,1209.9,621.35,78.7251,2,74.8118,72.6362,70.6362,65.1226,0,0,0,54.5274,25.732,2,2.17559,83.2551,654.141,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2885.9,57988.6,99.0363,-0.0172457,257.768,64.8116,4.42954,9451.61,0,0,1204.82,620.524,78.2908,2,74.392,72.3076,70.3076,64.8116,0,0,0,54.5279,25.732,2,2.08445,83.2403,654.098,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2886,57991.4,99.0294,-0.0141681,257.767,63.8496,4.37511,9452.05,0,0,1194.6,617.981,77.3083,2,73.4465,71.2937,69.2937,63.8496,0,0,0,54.5284,25.7319,2,2.15272,83.2244,654.131,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2886.1,57994.1,99.0196,-0.0110882,257.767,62.5673,4.27051,9452.48,0,0,1176.5,612.086,75.4106,2,71.6257,69.9424,67.9424,62.5673,0,0,0,54.5289,25.7318,2,1.68327,83.2072,653.905,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2886.2,57996.9,99.0076,-0.00800656,257.767,61.0923,4.20201,9452.9,0,0,1164.53,608.188,74.1679,2,70.4334,68.388,66.388,61.0923,0,0,0,54.5294,25.7317,2,2.0454,83.1884,654.08,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2886.3,57999.6,98.9921,-0.00492378,257.767,60.4459,4.16399,9453.32,0,0,1157.02,606.478,73.4824,2,69.773,67.7068,65.7068,60.4459,0,0,0,54.5299,25.7317,2,2.06626,83.1689,654.09,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2886.4,58002.4,98.9776,-0.00184044,257.766,60.9771,4.19662,9453.74,0,0,1163.58,607.88,74.0701,2,70.3396,68.2667,66.2667,60.9771,0,0,0,54.5304,25.7316,2,2.07281,83.1501,654.094,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2886.5,58005.1,98.964,0.00124301,257.766,62.2375,4.25502,9454.16,0,0,1173.8,611.207,75.1297,2,71.3561,69.5951,67.5951,62.2375,0,0,0,54.5308,25.7315,2,1.76103,83.1328,653.944,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2886.6,58007.9,98.9541,0.0043261,257.767,64.0043,4.38221,9454.6,0,0,1195.82,618.378,77.4371,2,73.57,71.4571,69.4571,64.0043,0,0,0,54.5313,25.7314,2,2.11294,83.1174,654.114,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2886.7,58010.6,98.9471,0.00740845,257.767,65.5992,4.48481,9455.05,0,0,1216.47,622.244,79.2667,2,75.3362,73.1411,71.1411,65.5992,0,0,0,54.5318,25.7314,2,2.19503,83.104,654.153,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2886.8,58013.4,98.9431,0.0104896,257.767,66.7906,4.50858,9455.5,0,0,1223.08,622.244,79.6972,2,75.7571,74.4018,72.4018,66.7906,0,0,0,54.5322,25.7313,2,1.35531,83.092,653.75,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2886.9,58016.1,98.9405,0.0135692,257.767,67.9429,4.5902,9455.96,0,0,1242.2,623.801,81.1458,2,77.1643,75.6211,73.6211,67.9429,0,0,0,54.5325,25.7312,2,1.54314,83.0814,653.84,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2887,58018.9,98.9407,0.0166468,257.768,68.2705,4.63588,9456.42,0,0,1252.86,624.669,81.9558,2,77.951,75.9678,73.9678,68.2705,0,0,0,54.533,25.7311,2,1.98316,83.0712,654.052,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2887.1,58021.6,98.9391,0.0197218,257.768,67.542,4.53421,9456.87,0,0,1229.09,622.734,80.1524,2,76.1993,75.1969,73.1969,67.542,0,0,0,54.5333,25.7311,2,1.00232,83.0603,653.581,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2887.2,58024.4,98.9364,0.0227937,257.769,67.382,4.51195,9457.33,0,0,1223.87,622.309,79.7571,2,75.8153,75.0277,73.0277,67.382,0,0,0,54.5335,25.731,2,0.787656,83.0491,653.477,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2887.3,58027.1,98.934,0.025862,257.769,67.8986,4.58374,9457.78,0,0,1240.69,623.678,81.0313,2,77.0531,75.5743,73.5743,67.8986,0,0,0,54.5338,25.7309,2,1.47876,83.0386,653.81,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2887.4,58029.9,98.933,0.0289263,257.77,68.4316,4.64013,9458.25,0,0,1253.85,624.749,82.0311,2,78.0242,76.1384,74.1384,68.4316,0,0,0,54.5343,25.7308,2,1.88582,83.0288,654.006,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2887.5,58032.6,98.9325,0.0319861,257.771,69.2387,4.64013,9458.71,0,0,1253.85,624.749,82.0311,2,78.0242,76.9924,74.9924,69.2387,0,0,0,54.5345,25.7308,2,1.03178,83.02,653.596,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2887.6,58035.4,98.9344,0.0350408,257.772,70.9076,4.77286,9459.19,0,0,1284.62,627.254,84.3811,2,80.3068,78.7583,76.7583,70.9076,0,0,0,54.5349,25.7307,2,1.54848,83.0132,653.845,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2887.7,58038.1,98.94,0.0380902,257.773,72.6803,4.87793,9459.68,0,0,1307.69,629.759,86.24,2,82.109,80.6341,78.6341,72.6803,0,0,0,54.5353,25.7306,3,1.47495,83.0085,653.809,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2887.8,58040.9,98.9484,0.0411338,257.774,73.7469,4.98052,9460.18,0,0,1331.15,631.669,88.0531,2,83.8699,81.7627,79.7627,73.7469,0,0,0,54.5358,25.7305,3,2.10717,83.0051,654.114,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2887.9,58043.6,98.9578,0.0441713,257.775,74.4653,5.01266,9460.68,0,0,1338.46,632.264,88.6203,2,84.4207,82.5229,80.5229,74.4653,0,0,0,54.5362,25.7305,3,1.8978,83.0026,654.013,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2888,58046.4,98.9687,0.047202,257.776,75.5738,5.03304,9461.18,0,0,1343.81,632.264,88.9743,2,84.7667,83.6958,81.6958,75.5738,0,0,0,54.5365,25.7304,3,1.07092,83.0014,653.616,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2888.1,58049.1,98.982,0.0502256,257.778,76.1043,5.06952,9461.69,0,0,1352.12,632.912,89.6161,2,85.3901,84.2591,82.2591,76.1043,0,0,0,54.5368,25.7303,3,1.13102,83.0009,653.645,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2888.2,58051.9,98.9947,0.0532417,257.779,76.0944,5.06833,9462.19,0,0,1351.86,632.884,89.5952,2,85.3698,84.2484,82.2484,76.0944,0,0,0,54.537,25.7302,3,1.12136,83.0004,653.64,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2888.3,58054.6,99.0077,0.0562498,257.781,76.4463,5.10826,9462.7,0,0,1360.49,633.82,90.3002,2,86.0533,84.6224,82.6224,76.4463,0,0,0,54.5374,25.7302,3,1.43089,83.0003,653.79,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2888.4,58057.4,99.0214,0.0592493,257.782,76.7257,5.14003,9463.22,0,0,1367.33,634.563,90.8607,2,86.5966,84.9192,82.9192,76.7257,0,0,0,54.5378,25.7301,3,1.67739,83.0006,653.908,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2888.5,58060.1,99.0352,0.0622399,257.784,76.4211,5.10524,9463.73,0,0,1359.83,633.749,90.2469,2,86.0016,84.5954,82.5954,76.4211,0,0,0,54.5381,25.73,3,1.40616,83.0005,653.778,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2888.6,58062.9,99.0474,0.0652209,257.786,75.2023,5.0214,9464.23,0,0,1340.76,632.264,88.7723,2,84.5692,83.3025,81.3025,75.2023,0,0,0,54.5384,25.7299,3,1.26674,82.9989,653.711,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2888.7,58065.6,99.0562,0.0681919,257.788,73.1427,4.89362,9464.72,0,0,1311.29,630.052,86.5175,2,82.3785,81.1231,79.1231,73.1427,0,0,0,54.5387,25.7299,3,1.25542,82.9948,653.706,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2888.8,58068.4,99.0603,0.0711523,257.79,70.5954,4.77286,9465.2,0,0,1284.62,627.254,84.3811,2,80.3068,78.4275,76.4275,70.5954,0,0,0,54.5392,25.7298,2,1.87929,82.9877,654.006,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2888.9,58071.1,99.0592,0.0741014,257.792,67.7267,4.55847,9465.65,0,0,1234.78,623.197,80.5829,2,76.6175,75.3919,73.3919,67.7267,0,0,0,54.5395,25.7297,2,1.22565,82.9772,653.692,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2889,58073.9,99.0522,0.0770386,257.794,64.5779,4.40998,9466.09,0,0,1200.72,619.856,77.9402,2,74.0532,72.0612,70.0612,64.5779,0,0,0,54.54,25.7296,2,1.99198,82.963,654.061,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2889.1,58076.6,99.0389,0.0799633,257.796,62.0962,4.24773,9466.52,0,0,1172.53,610.793,74.9974,2,71.2291,69.4458,67.4458,62.0962,0,0,0,54.5404,25.7296,2,1.78337,82.9461,653.961,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2889.2,58079.4,99.0224,0.0828748,257.798,61.0735,4.20029,9466.94,0,0,1164.23,608.089,74.1367,2,70.4035,68.368,66.368,61.0735,0,0,0,54.5409,25.7295,2,2.03543,82.9282,654.083,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2889.3,58082.1,99.0051,0.0857726,257.8,61.5996,4.22462,9467.36,0,0,1168.49,609.478,74.578,2,70.8269,68.9226,66.9226,61.5996,0,0,0,54.5414,25.7294,2,1.90425,82.9109,654.02,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2889.4,58084.9,98.9904,0.0886564,257.803,62.9229,4.29937,9467.79,0,0,1181.52,613.72,75.9343,2,72.1281,70.3173,68.3173,62.9229,0,0,0,54.5418,25.7293,2,1.81081,82.8951,653.975,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2889.5,58087.6,98.9781,0.0915258,257.805,64.4003,4.40009,9468.23,0,0,1198.89,619.378,77.7615,2,73.8813,71.8743,69.8743,64.4003,0,0,0,54.5423,25.7293,2,2.00696,82.881,654.07,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2889.6,58090.4,98.969,0.0943803,257.808,66.0478,4.4972,9468.68,0,0,1219.98,622.244,79.4956,2,75.56,73.6157,71.6157,66.0478,0,0,0,54.5428,25.7292,2,1.94424,82.8688,654.04,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
2889.7,58093.1,98.9628,0.0972196,257.81,66.6486,4.50858,9469.13,0,0,1223.08,622.244,79.6972,2,75.7571,74.2514,72.2514,66.6486,0,0,0,54.5431,25.7291,2,1.50569,82.8575,653.829,125,110,D_FOLLOW,B_NONE,V_DRIVE,H_NOMINAL,T_OFF,F_NONE
