corner,candidate,duty,seed,distance_km,duration_s,avg_speed_kmh,power_limited_frac,payload_kg,gcw_kg,fuel_g_raw,fuel_g_corrected,fuel_L_per_100km,grid_kWh,MJ_primary_per_payload_tkm,MJ_tank_per_payload_tkm,g_CO2_per_payload_tkm,unserved_kWh,charge_deficit_kWh,correction_share,correction_eta
cold_minus10C,S5-13L,LH-520,8102,520,20479.5,91.4085,0.177489,19706.3,36300,172449,171471,39.6337,0,0.852261,0.716186,63.1557,0.392871,-4.92039,-0.00570543,0.389259
cold_minus10C,S5-13L,LH-520,8103,520,22105.6,84.6845,0.169558,19706.3,36300,184287,183406,42.3924,0,0.911583,0.766036,67.5516,0.0362517,-4.16149,-0.00480256,0.393931
cold_minus10C,S5-13L,LH-520,8104,520,23016,81.3348,0.145055,19706.3,36300,178168,177742,41.0831,0,0.883429,0.742377,65.4653,0.0361587,-2.0409,-0.00239669,0.395836
cold_minus10C,S5-13L,LH-520,8105,520,21105.8,88.6961,0.192169,19706.3,36300,202220,203411,47.0163,0,1.01101,0.849591,74.9197,4.5093,1.02697,0.00585742,0.390836
cold_minus10C,S5-13L,LH-520,8106,520,21877.4,85.5678,0.138279,19706.3,36300,168139,167089,38.6207,0,0.830479,0.697881,61.5415,0.0298029,-4.91291,-0.00628372,0.391193
cold_minus10C,S5-13L,LH-520,8107,520,20917.4,89.4949,0.192719,19706.3,36300,188917,187960,43.4449,0,0.934216,0.785055,69.2288,0.0315814,-4.43471,-0.00509157,0.386992
cold_minus10C,S5-13L,LH-520,8108,520,22741.8,82.3154,0.125869,19706.3,36300,162080,161090,37.2342,0,0.800665,0.672828,59.3322,0.0349602,-4.66346,-0.00614387,0.393357
cold_minus10C,S6,GH-REG-165,8101,165,9981.4,59.5107,0.180274,20655,36300,58409.6,58427.6,42.5609,0,0.873171,0.733757,64.7052,0.0885789,-0,0.000308829,0.412908
cold_minus10C,S6,GH-REG-165,8102,165,9816.9,60.5079,0.204676,20655,36300,65600.5,65618,47.7987,0,0.980629,0.824058,72.6682,0.0862622,-0,0.000266905,0.414285
cold_minus10C,S6,GH-REG-165,8103,165.001,9987.1,59.477,0.191705,20655,36300,62515.2,62533.4,45.5515,0,0.934526,0.785316,69.2518,0.0896691,-0,0.000291481,0.413789
cold_minus10C,S6,GH-REG-165,8104,165,9825.5,60.455,0.173923,20655,36300,58585.1,58603.5,42.689,0,0.875799,0.735966,64.8999,0.0906202,-0,0.000314188,0.413971
cold_minus10C,S6,GH-REG-165,8105,165,9736.6,61.0071,0.187692,20655,36300,57236.1,57252.9,41.7051,0,0.855614,0.719003,63.4041,0.0823264,-0,0.000293192,0.412523
cold_minus10C,S6,GH-REG-165,8106,165,10110.9,58.7486,0.186757,20655,36300,62007.6,62025.4,45.1816,0,0.926937,0.778939,68.6894,0.0877316,-0,0.000287059,0.414452
cold_minus10C,S6,GH-REG-165,8107,165.001,9668.6,61.4362,0.180696,20655,36300,59026.1,59043.9,43.0097,0,0.88238,0.741495,65.3876,0.0874714,-0,0.000301749,0.412956
cold_minus10C,S6,GH-REG-165,8108,165.001,9729.4,61.0523,0.168971,20655,36300,57634.7,57652.2,41.9959,0,0.861581,0.724017,63.8463,0.0863537,-0,0.000304646,0.413549
cold_minus10C,S6,LH-520,8101,520,22216.9,84.2602,0.147707,20655,36300,161138,161142,37.2461,0,0.764134,0.642129,56.6251,0.0174411,-0,2.15654e-05,0.422151
cold_minus10C,S6,LH-520,8102,520,20532.1,91.1744,0.194051,20655,36300,164836,164840,38.1009,0,0.781671,0.656866,57.9247,0.0178635,-0,2.17086e-05,0.419885
cold_minus10C,S6,LH-520,8103,520,22149.8,84.5155,0.169328,20655,36300,176624,176628,40.8256,0,0.837571,0.703841,62.0671,0.01826,-0,2.05305e-05,0.423544
cold_minus10C,S6,LH-520,8104,520,23040.4,81.2486,0.141329,20655,36300,171736,171740,39.6957,0,0.81439,0.684362,60.3493,0.0179939,-0,2.08309e-05,0.423063
cold_minus10C,S6,LH-520,8105,520,21217.2,88.2304,0.211323,20655,36300,190834,190838,44.1101,0,0.904955,0.760467,67.0605,0.0188511,-0,1.95622e-05,0.424731
cold_minus10C,S6,LH-520,8106,520,21937.2,85.3346,0.142688,20655,36300,160700,160704,37.1449,0,0.762057,0.640384,56.4712,0.0174763,-0,2.17354e-05,0.420836
cold_minus10C,S6,LH-520,8107,520,21001.3,89.1374,0.212453,20655,36300,178491,178495,41.257,0,0.846422,0.711279,62.723,0.0179397,-0,2.00536e-05,0.421556
cold_minus10C,S6,LH-520,8108,520,22833,81.9867,0.125182,20655,36300,155680,155684,35.9846,0,0.738253,0.620381,54.7072,0.0191628,-0,2.46037e-05,0.420799
cold_minus10C,S7,GH-REG-165,8101,165.001,9932.1,59.8063,0.173416,19845.5,36300,55888.9,56995.1,41.5173,0,0.886503,0.744961,65.6931,1.94615,3.06003,0.019409,0.380648
cold_minus10C,S7,GH-REG-165,8102,165,9754.4,60.8956,0.196022,19845.5,36300,64526.3,65805.1,47.9349,0,1.02354,0.860116,75.8479,2.5447,3.25652,0.0194324,0.381587
cold_minus10C,S7,GH-REG-165,8103,165.001,9925.6,59.8456,0.186103,19845.5,36300,61301.4,62588.1,45.5912,0,0.973494,0.818062,72.1395,2.56396,3.25652,0.020558,0.380493
cold_minus10C,S7,GH-REG-165,8104,165.001,9790.3,60.6726,0.16746,19845.5,36300,56524,57695.4,42.0274,0,0.897396,0.754114,66.5003,2.04438,3.25652,0.0203038,0.380618
cold_minus10C,S7,GH-REG-165,8105,165.001,9684.2,61.3374,0.180106,19845.5,36300,54084.6,55184.9,40.1986,0,0.858346,0.721299,63.6066,1.95442,3.00856,0.0199377,0.379408
cold_minus10C,S7,GH-REG-165,8106,165.001,10064,59.0226,0.180483,19845.5,36300,59917.1,61133.4,44.5317,0,0.95087,0.79905,70.4629,2.26391,3.25652,0.0198959,0.381758
cold_minus10C,S7,GH-REG-165,8107,165,9618.5,61.7561,0.172655,19845.5,36300,57256.7,58433.4,42.5651,0,0.908877,0.763762,67.3511,2.06357,3.25652,0.020137,0.380296
cold_minus10C,S7,GH-REG-165,8108,165.001,9697.5,61.2531,0.162463,19845.5,36300,56055.1,57262.6,41.7121,0,0.890664,0.748457,66.0015,2.18547,3.25652,0.0210867,0.379085
cold_minus10C,S7,LH-520,8101,520,22116.5,84.6427,0.137774,19845.5,36300,165278,167043,38.6101,0,0.824427,0.692796,61.0931,4.8749,3.25652,0.0105634,0.387609
cold_minus10C,S7,LH-520,8102,520,20457.6,91.5064,0.183916,19845.5,36300,170298,172300,39.8253,0,0.850376,0.714602,63.016,5.93094,3.25652,0.0116232,0.385871
cold_minus10C,S7,LH-520,8103,520,22014.4,85.0353,0.161085,19845.5,36300,183355,185279,42.8251,0,0.91443,0.768429,67.7626,5.6558,3.25652,0.0103833,0.389661
cold_minus10C,S7,LH-520,8104,520,22939.2,81.6071,0.130819,19845.5,36300,177827,179565,41.5044,0,0.886229,0.74473,65.6728,4.78036,3.25652,0.00967768,0.389004
cold_minus10C,S7,LH-520,8105,520,21083,88.792,0.199344,19845.5,36300,200268,202399,46.7823,0,0.998926,0.839433,74.0241,6.65891,3.25652,0.010531,0.391284
cold_minus10C,S7,LH-520,8106,520,21807.1,85.8437,0.134405,19845.5,36300,165671,167400,38.6927,0,0.826192,0.694279,61.2238,4.68866,3.25652,0.0103278,0.386544
cold_minus10C,S7,LH-520,8107,520,20860.7,89.7382,0.197715,19845.5,36300,185213,187340,43.3014,0,0.924601,0.776975,68.5163,6.55642,3.25652,0.0113503,0.38817
cold_minus10C,S7,LH-520,8108,520,22704.9,82.4492,0.11786,19845.5,36300,159834,161443,37.3156,0,0.796788,0.66957,59.0449,4.1308,3.25652,0.00996374,0.386283
cold_minus10C,S4p,GH-REG-165,8101,165,9653.9,61.5297,0.0901077,20134.4,36300,28325.4,38293.8,27.8946,110.976,0.839616,0.493343,52.8579,46.4543,0,0.260312,0.391978
cold_minus10C,S4p,GH-REG-165,8102,165.001,9521.2,62.3874,0.0809133,20134.4,36300,36837.4,47678.7,34.7309,110.776,0.983041,0.614249,63.503,50.3321,0,0.227383,0.3905
cold_minus10C,S4p,GH-REG-165,8103,165.001,9663,61.472,0.0917614,20134.4,36300,34391.7,44137.4,32.1512,110.939,0.929118,0.568625,59.4934,45.3695,0,0.220804,0.391569
cold_minus10C,S4p,GH-REG-165,8104,165.001,9559.6,62.1367,0.0801176,20134.4,36300,29157.5,38326.9,27.9187,110.776,0.839667,0.493769,52.8786,42.5415,0,0.239243,0.390238
cold_minus10C,S4p,GH-REG-165,8105,165,9428.7,62.9992,0.086257,20134.4,36300,25540.2,34998.2,25.494,110.682,0.788425,0.450886,49.0892,44.0478,0,0.270243,0.391727
cold_minus10C,S4p,GH-REG-165,8106,165,9802.3,60.598,0.0858871,20134.4,36300,30980.5,41439.8,30.1863,110.69,0.887198,0.533875,56.408,48.6004,0,0.252399,0.390835
cold_minus10C,S4p,GH-REG-165,8107,165.001,9450.1,62.8568,0.0587607,20134.4,36300,31670.3,39523.2,28.79,111.29,0.859177,0.50918,54.2809,36.53,0,0.198691,0.391272
cold_minus10C,S4p,GH-REG-165,8108,165.001,9481.9,62.6459,0.0621493,20134.4,36300,30379.2,38525.1,28.063,110.863,0.842903,0.496322,53.111,37.9936,0,0.211443,0.392312
cold_minus10C,S4p,LH-520,8101,520,21585.1,86.7266,0.0492606,20134.4,36300,131606,159739,36.9219,110.722,0.857018,0.652999,60.5447,131.268,0,0.176119,0.392465
cold_minus10C,S4p,LH-520,8102,520,19845.4,94.3292,0.0690383,20134.4,36300,130459,166021,38.3738,110.738,0.887588,0.678678,62.8097,166.126,0,0.214201,0.392929
cold_minus10C,S4p,LH-520,8103,520,21432.6,87.3436,0.0521819,20134.4,36300,144741,180675,41.7609,110.718,0.95886,0.738583,68.0917,167.88,0,0.198884,0.39297
cold_minus10C,S4p,LH-520,8104,520,22441,83.4188,0.0472258,20134.4,36300,146269,175443,40.5517,110.708,0.933404,0.717197,66.2056,136.47,0,0.166287,0.393461
cold_minus10C,S4p,LH-520,8105,520,20399.8,91.7657,0.0815837,20134.4,36300,154921,203941,47.1387,111.433,1.07256,0.833693,76.498,228.801,0,0.240361,0.392597
cold_minus10C,S4p,LH-520,8106,520,21273.1,87.9985,0.0555817,20134.4,36300,129936,158443,36.6224,110.694,0.850696,0.647703,60.077,133.159,0,0.179924,0.392885
cold_minus10C,S4p,LH-520,8107,520,20190.2,92.7183,0.0697315,20134.4,36300,143129,182854,42.2647,112.93,0.97106,0.747493,68.9365,185.466,0,0.217249,0.3927
cold_minus10C,S4p,LH-520,8108,520,22242.7,84.1625,0.0486225,20134.4,36300,129137,152996,35.3633,110.697,0.824197,0.625434,58.1132,111.364,0,0.155941,0.392612
hot_alt_2000m_45C,S0R,GH-REG-165,8101,165,10000.3,59.3984,0.188982,20655,36300,60647.6,60667.6,44.1925,0,0.906645,0.761886,67.1857,0.0879596,-0,0.000329048,0.370618
hot_alt_2000m_45C,S0R,GH-REG-165,8102,165.001,9819.1,60.4946,0.200851,20655,36300,66551.5,66570.9,48.4925,0,0.994864,0.83602,73.7231,0.0855231,-0,0.000291183,0.371101
hot_alt_2000m_45C,S0R,GH-REG-165,8103,165.001,9995.1,59.4295,0.195954,20655,36300,63709,63729.1,46.4224,0,0.952394,0.800332,70.5759,0.0887275,-0,0.000316047,0.370534
hot_alt_2000m_45C,S0R,GH-REG-165,8104,165,9863.2,60.224,0.181126,20655,36300,60957.2,60977.7,44.4184,0,0.911279,0.765781,67.5291,0.0901441,-0,0.000336035,0.370034
hot_alt_2000m_45C,S0R,GH-REG-165,8105,165,9760.3,60.8589,0.197666,20655,36300,60142.5,60161.1,43.8236,0,0.899076,0.755526,66.6248,0.0817405,-0,0.00030834,0.370638
hot_alt_2000m_45C,S0R,GH-REG-165,8106,165,10129.2,58.6423,0.190191,20655,36300,64156.9,64176.6,46.7487,0,0.959088,0.805956,71.0719,0.087126,-0,0.000307318,0.371571
hot_alt_2000m_45C,S0R,GH-REG-165,8107,165.001,9675.2,61.3943,0.187064,20655,36300,60827.2,60847,44.3231,0,0.909325,0.764139,67.3844,0.0868255,-0,0.000325159,0.369123
hot_alt_2000m_45C,S0R,GH-REG-165,8108,165.001,9749.9,60.9239,0.173733,20655,36300,59417.9,59437.4,43.2963,0,0.88826,0.746437,65.8233,0.0857837,-0,0.000328894,0.369104
hot_alt_2000m_45C,S0R,LH-520,8101,520,22241.1,84.1686,0.143652,20655,36300,157477,157481,36.3999,0,0.746774,0.627541,55.3387,0.0171097,-0,2.44468e-05,0.373812
hot_alt_2000m_45C,S0R,LH-520,8102,520,20583.6,90.9463,0.190753,20655,36300,158500,158504,36.6364,0,0.751625,0.631618,55.6982,0.0173565,-0,2.47e-05,0.372893
hot_alt_2000m_45C,S0R,LH-520,8103,520,22096,84.7213,0.163355,20655,36300,167444,167448,38.7038,0,0.79404,0.66726,58.8413,0.0182197,-0,2.43776e-05,0.375429
hot_alt_2000m_45C,S0R,LH-520,8104,520,23010.1,81.3556,0.132176,20655,36300,163448,163452,37.7801,0,0.77509,0.651336,57.437,0.018272,-0,2.52165e-05,0.372879
hot_alt_2000m_45C,S0R,LH-520,8105,520,21137.3,88.5639,0.189919,20655,36300,176157,176162,40.7178,0,0.835359,0.701982,61.9032,0.0190405,-0,2.41527e-05,0.376409
hot_alt_2000m_45C,S0R,LH-520,8106,520,21919.7,85.4027,0.141283,20655,36300,156306,156310,36.1292,0,0.741221,0.622875,54.9272,0.0168192,-0,2.42239e-05,0.373622
hot_alt_2000m_45C,S0R,LH-520,8107,520,20944,89.3813,0.196442,20655,36300,168749,168753,39.0054,0,0.800227,0.67246,59.2998,0.0181679,-0,2.41471e-05,0.375014
hot_alt_2000m_45C,S0R,LH-520,8108,520,22830.4,81.996,0.125205,20655,36300,152455,152459,35.2392,0,0.722962,0.607531,53.5741,0.0187697,-0,2.78803e-05,0.37142
hot_alt_2000m_45C,S5,GH-REG-165,8101,165.001,11254.7,52.7783,0.339677,19970,36300,47518.2,56143.4,40.8967,0,0.867808,0.72925,64.3077,39.3551,-2.40535,0.153628,0.36033
hot_alt_2000m_45C,S5,GH-REG-165,8102,165,11103.3,53.4977,0.371904,19970,36300,51928.7,61887.4,45.081,0,0.956597,0.803863,70.8873,44.0587,-1.07683,0.160916,0.363031
hot_alt_2000m_45C,S5,GH-REG-165,8103,165,11504.4,51.6325,0.353079,19970,36300,47613,61313.3,44.6628,0,0.947723,0.796406,70.2297,59.882,-2.0851,0.223447,0.354841
hot_alt_2000m_45C,S5,GH-REG-165,8104,165.001,11216.8,52.9567,0.347761,19970,36300,46567.2,58261.7,42.4397,0,0.900549,0.756764,66.734,51.3925,-1.88108,0.200723,0.356109
hot_alt_2000m_45C,S5,GH-REG-165,8105,165.001,11153.6,53.2566,0.351892,19970,36300,45683.9,55879.3,40.7045,0,0.863728,0.725822,64.0054,46.6178,-2.82289,0.182454,0.361307
hot_alt_2000m_45C,S5,GH-REG-165,8106,165.001,11313.6,52.5035,0.344759,19970,36300,50714.4,58973.2,42.958,0,0.911547,0.766006,67.549,38.2466,-2.1249,0.140042,0.367887
hot_alt_2000m_45C,S5,GH-REG-165,8107,165.001,10500.2,56.5706,0.316696,19970,36300,50789.7,56251,40.9752,0,0.869473,0.730649,64.4311,24.0142,-0.12538,0.0970871,0.367928
hot_alt_2000m_45C,S5,GH-REG-165,8108,165.001,10711.6,55.4541,0.304508,19970,36300,47671.8,55360.3,40.3264,0,0.855706,0.71908,63.4109,34.9645,-1.78173,0.138881,0.363021
hot_alt_2000m_45C,S5,LH-520,8101,520,23078.9,81.1131,0.224884,19970,36300,154968,156272,36.1204,0,0.766457,0.644082,56.7973,5.35253,0.270304,0.0083442,0.362702
hot_alt_2000m_45C,S5,LH-520,8102,520,21496,87.086,0.29356,19970,36300,157342,159019,36.7555,0,0.779932,0.655405,57.7958,6.28533,0.802562,0.0105429,0.355605
hot_alt_2000m_45C,S5,LH-520,8103,520,23028.8,81.2896,0.247645,19970,36300,163985,165889,38.3434,0,0.813628,0.683721,60.2928,7.42156,0.834417,0.0114761,0.364768
hot_alt_2000m_45C,S5,LH-520,8104,520,23737.9,78.8613,0.204684,19970,36300,158483,160092,37.0035,0,0.785196,0.659828,58.1859,6.49763,0.569277,0.010049,0.369485
hot_alt_2000m_45C,S5,LH-520,8105,520,22086.1,84.7593,0.297878,19970,36300,174550,178747,41.3153,0,0.876689,0.736714,64.9659,13.1496,4.79194,0.0234777,0.359605
hot_alt_2000m_45C,S5,LH-520,8106,520,22797.4,82.1147,0.225691,19970,36300,155176,156200,36.104,0,0.766108,0.643788,56.7714,4.61345,-0.237553,0.00655527,0.359462
hot_alt_2000m_45C,S5,LH-520,8107,520,21975.6,85.1854,0.30293,19970,36300,167165,169650,39.2127,0,0.832073,0.699221,61.6596,8.65846,1.89838,0.0146437,0.357428
hot_alt_2000m_45C,S5,LH-520,8108,520,23542.4,79.5162,0.197808,19970,36300,147684,149030,34.4466,0,0.730939,0.614235,54.1653,6.44969,-0.572403,0.00902909,0.367382
hot_alt_2000m_45C,S5-13L,GH-REG-165,8101,165,10565.8,56.2193,0.254905,19706.3,36300,47044.6,53289.3,38.8179,0,0.834719,0.701445,61.8557,30.1671,-3.018,0.117184,0.365682
hot_alt_2000m_45C,S5-13L,GH-REG-165,8102,165,10421.4,56.9982,0.276505,19706.3,36300,51457.2,58981.6,42.9644,0,0.923883,0.776372,68.4631,34.7853,-1.58138,0.127571,0.371176
hot_alt_2000m_45C,S5-13L,GH-REG-165,8103,165,10782,55.0919,0.27055,19706.3,36300,46865.7,57855.7,42.1443,0,0.906249,0.761553,67.1563,49.6246,-2.63442,0.189956,0.359638
hot_alt_2000m_45C,S5-13L,GH-REG-165,8104,165.001,10536.8,56.3742,0.248536,19706.3,36300,45622.1,54454,39.6661,0,0.852959,0.716772,63.2074,40.7121,-2.31101,0.162189,0.365721
hot_alt_2000m_45C,S5-13L,GH-REG-165,8105,165.001,10275.1,57.81,0.258662,19706.3,36300,47002.1,53331.1,38.8482,0,0.835371,0.701992,61.904,31.5247,-3.5002,0.118674,0.372443
hot_alt_2000m_45C,S5-13L,GH-REG-165,8106,165.001,10674.9,55.6449,0.251232,19706.3,36300,49935,55485,40.4172,0,0.86911,0.730344,64.4042,27.5928,-2.84094,0.100027,0.375124
hot_alt_2000m_45C,S5-13L,GH-REG-165,8107,165.001,10028.2,59.2333,0.241417,19706.3,36300,49793,54027.1,39.3551,0,0.846272,0.711153,62.7118,18.5765,0.284906,0.0783686,0.374697
hot_alt_2000m_45C,S5-13L,GH-REG-165,8108,165,10116.5,58.716,0.227774,19706.3,36300,47825.2,53198.1,38.7515,0,0.833292,0.700245,61.75,26.0444,-2.10612,0.100999,0.374745
hot_alt_2000m_45C,S5-13L,LH-520,8101,520,22240.7,84.1701,0.142805,19706.3,36300,148965,148615,34.3506,0,0.738657,0.620721,54.7372,0.544092,-2.13963,-0.00235466,0.383509
hot_alt_2000m_45C,S5-13L,LH-520,8102,520,20530,91.1837,0.176039,19706.3,36300,149353,149104,34.4636,0,0.741088,0.622763,54.9173,1.33528,-2.46805,-0.00167012,0.382616
hot_alt_2000m_45C,S5-13L,LH-520,8103,520,22105.3,84.6856,0.161617,19706.3,36300,157838,157932,36.5042,0,0.784967,0.659636,58.1689,1.63225,-1.2019,0.000594352,0.385619
hot_alt_2000m_45C,S5-13L,LH-520,8104,520,23007.4,81.3652,0.138494,19706.3,36300,152573,152640,35.2811,0,0.758667,0.637535,56.22,1.09102,-0.77846,0.000444497,0.387489
hot_alt_2000m_45C,S5-13L,LH-520,8105,520,21080.6,88.8021,0.174245,19706.3,36300,166540,167609,38.7409,0,0.833064,0.700054,61.7331,3.64453,1.26358,0.00637429,0.386406
hot_alt_2000m_45C,S5-13L,LH-520,8106,520,21933.9,85.3474,0.139701,19706.3,36300,148218,147769,34.1552,0,0.734456,0.61719,54.4259,0.200569,-2.2397,-0.00303509,0.382427
hot_alt_2000m_45C,S5-13L,LH-520,8107,520,20923.1,89.4706,0.179867,19706.3,36300,161152,161004,37.2144,0,0.800238,0.672469,59.3006,0.821107,-1.48692,-0.000914802,0.38023
hot_alt_2000m_45C,S5-13L,LH-520,8108,520,22802.4,82.0967,0.125903,19706.3,36300,141767,141451,32.6949,0,0.703053,0.590801,52.0988,0.82522,-2.28297,-0.0022347,0.387897
hot_alt_2000m_45C,S6,GH-REG-165,8101,165,10031,59.2165,0.188354,20655,36300,55947.4,55965.8,40.7676,0,0.836381,0.702841,61.9789,0.0879615,-0,0.00032955,0.40115
hot_alt_2000m_45C,S6,GH-REG-165,8102,165.001,9845.2,60.3342,0.20235,20655,36300,61358.3,61376.2,44.7086,0,0.917233,0.770784,67.9704,0.0855216,-0,0.000291816,0.401629
hot_alt_2000m_45C,S6,GH-REG-165,8103,165,10048.1,59.1157,0.195299,20655,36300,58708.1,58726.7,42.7787,0,0.877641,0.737513,65.0364,0.0888045,-0,0.000317367,0.400771
hot_alt_2000m_45C,S6,GH-REG-165,8104,165.001,9887.3,60.0773,0.181888,20655,36300,56327.7,56346.7,41.045,0,0.842071,0.707622,62.4005,0.0902226,-0,0.000336571,0.400155
hot_alt_2000m_45C,S6,GH-REG-165,8105,165,9784,60.7114,0.198281,20655,36300,55482.8,55500,40.4283,0,0.829419,0.696991,61.463,0.081751,-0,0.00030895,0.401024
hot_alt_2000m_45C,S6,GH-REG-165,8106,165,10160.7,58.4607,0.192593,20655,36300,59227.8,59246,43.157,0,0.8854,0.744034,65.6114,0.0871406,-0,0.000307804,0.401926
hot_alt_2000m_45C,S6,GH-REG-165,8107,165.001,9696,61.2626,0.190355,20655,36300,56210.1,56228.4,40.9587,0,0.840302,0.706136,62.2695,0.0868277,-0,0.000325012,0.399633
hot_alt_2000m_45C,S6,GH-REG-165,8108,165.001,9765.9,60.8241,0.174821,20655,36300,54938.3,54956.3,40.0321,0,0.821292,0.690161,60.8607,0.0856856,-0,0.000328501,0.399219
hot_alt_2000m_45C,S6,LH-520,8101,520,22292.1,83.976,0.148128,20655,36300,145798,145801,33.7003,0,0.691389,0.580999,51.2345,0.0170245,-0,2.42648e-05,0.404758
hot_alt_2000m_45C,S6,LH-520,8102,520,20595.5,90.8937,0.193891,20655,36300,146727,146730,33.915,0,0.695795,0.584701,51.5609,0.0172739,-0,2.45329e-05,0.403627
hot_alt_2000m_45C,S6,LH-520,8103,520,22171.7,84.432,0.167515,20655,36300,155105,155108,35.8516,0,0.735525,0.618088,54.5051,0.0182177,-0,2.43194e-05,0.406223
hot_alt_2000m_45C,S6,LH-520,8104,520,23092.7,81.0646,0.136657,20655,36300,151176,151180,34.9436,0,0.716896,0.602433,53.1246,0.0181103,-0,2.49537e-05,0.403789
hot_alt_2000m_45C,S6,LH-520,8105,520,21211.9,88.2524,0.193325,20655,36300,162935,162939,37.6616,0,0.772658,0.649292,57.2568,0.0191465,-0,2.42627e-05,0.407364
hot_alt_2000m_45C,S6,LH-520,8106,520,21999.9,85.0914,0.144486,20655,36300,144817,144821,33.4737,0,0.68674,0.577093,50.89,0.0168193,-0,2.41519e-05,0.404469
hot_alt_2000m_45C,S6,LH-520,8107,520,21022.4,89.0479,0.202164,20655,36300,156183,156187,36.1009,0,0.740639,0.622386,54.8841,0.0184414,-0,2.44836e-05,0.405631
hot_alt_2000m_45C,S6,LH-520,8108,520,22890.8,81.7796,0.127369,20655,36300,141239,141242,32.6466,0,0.669772,0.562834,49.6326,0.0187652,-0,2.78032e-05,0.40193
hot_alt_2000m_45C,S7,GH-REG-165,8101,165.001,9972.2,59.5659,0.181152,19845.5,36300,52952.4,54144.8,39.441,0,0.842169,0.707705,62.4078,2.1645,3.13107,0.0220235,0.373533
hot_alt_2000m_45C,S7,GH-REG-165,8102,165,9779.8,60.7375,0.192875,19845.5,36300,59531.9,60858.6,44.3317,0,0.9466,0.795462,70.1465,2.65,3.25652,0.0218006,0.374456
hot_alt_2000m_45C,S7,GH-REG-165,8103,165,9963.8,59.6158,0.189354,19845.5,36300,56626.5,57977,42.2326,0,0.901779,0.757797,66.8251,2.74105,3.25652,0.0232933,0.373549
hot_alt_2000m_45C,S7,GH-REG-165,8104,165.001,9833,60.4092,0.17134,19845.5,36300,53737.4,54981.9,40.0507,0,0.855188,0.718645,63.3725,2.26481,3.25652,0.0226336,0.37319
hot_alt_2000m_45C,S7,GH-REG-165,8105,165,9734,61.0234,0.190896,19845.5,36300,52236.8,53435.7,38.9245,0,0.831142,0.698439,61.5907,2.26854,3.0472,0.0224365,0.372937
hot_alt_2000m_45C,S7,GH-REG-165,8106,165,10105.2,58.7817,0.182172,19845.5,36300,56684.5,57975.7,42.2317,0,0.901758,0.75778,66.8236,2.49748,3.25652,0.022271,0.374839
hot_alt_2000m_45C,S7,GH-REG-165,8107,165.001,9646.4,61.5777,0.177722,19845.5,36300,53765.3,55011.3,40.0721,0,0.855646,0.71903,63.4065,2.26752,3.25652,0.0226494,0.372913
hot_alt_2000m_45C,S7,GH-REG-165,8108,165.001,9730.1,61.0479,0.166759,19845.5,36300,52656.2,53955.7,39.3032,0,0.839228,0.705233,62.1898,2.47246,3.25652,0.0240834,0.370836
hot_alt_2000m_45C,S7,LH-520,8101,520,22176.8,84.4126,0.138901,19845.5,36300,145691,147622,34.1212,0,0.728579,0.612251,53.9904,5.41306,3.25652,0.0130854,0.377501
hot_alt_2000m_45C,S7,LH-520,8102,520,20520.1,91.2277,0.180963,19845.5,36300,147635,149775,34.6188,0,0.739203,0.621179,54.7776,6.31501,3.25652,0.01429,0.376156
hot_alt_2000m_45C,S7,LH-520,8103,520,22029.9,84.9755,0.157581,19845.5,36300,156758,158828,36.7114,0,0.783886,0.658728,58.0888,6.07926,3.25652,0.0130355,0.379276
hot_alt_2000m_45C,S7,LH-520,8104,520,22963.6,81.5204,0.124915,19845.5,36300,152337,154160,35.6323,0,0.760845,0.639365,56.3814,4.92562,3.25652,0.0118213,0.377651
hot_alt_2000m_45C,S7,LH-520,8105,520,21072.7,88.8354,0.182562,19845.5,36300,166073,168255,38.8904,0,0.830412,0.697825,61.5366,6.60858,3.25652,0.0129703,0.380224
hot_alt_2000m_45C,S7,LH-520,8106,520,21877.9,85.5659,0.135533,19845.5,36300,145277,147169,34.0164,0,0.72634,0.610369,53.8244,5.22489,3.25652,0.0128521,0.377172
hot_alt_2000m_45C,S7,LH-520,8107,520,20880.5,89.6531,0.186235,19845.5,36300,158109,160347,37.0625,0,0.791383,0.665028,58.6444,6.8052,3.25652,0.0139586,0.378118
hot_alt_2000m_45C,S7,LH-520,8108,520,22785.9,82.1561,0.118959,19845.5,36300,140934,142685,32.98,0,0.704211,0.591774,52.1846,4.56419,3.25652,0.0122704,0.375722
hot_alt_2000m_45C,S4p,GH-REG-165,8101,165.001,9655.8,61.5177,0.0877391,20143.7,36300,23042.8,32219.9,23.4701,111.022,0.746258,0.4149,45.9401,42.5709,0,0.284825,0.390184
hot_alt_2000m_45C,S4p,GH-REG-165,8102,165.001,9518.5,62.4051,0.0736453,20143.7,36300,30237.8,39665.9,28.894,110.782,0.859813,0.510783,54.3752,43.5529,0,0.237687,0.388556
hot_alt_2000m_45C,S4p,GH-REG-165,8103,165.001,9659.5,61.4943,0.0863804,20143.7,36300,26826.2,36232,26.3926,110.987,0.807658,0.466564,50.4931,43.5844,0,0.259601,0.389754
hot_alt_2000m_45C,S4p,GH-REG-165,8104,165.001,9567.6,62.085,0.0775735,20143.7,36300,24220,32690.9,23.8131,110.987,0.753394,0.420964,46.4719,39.0259,0,0.259122,0.387508
